date,P_base,P,P_coverage,S_base,S,S_coverage,G_base,G,G_coverage,E_base,E,E_coverage,R,R_coverage,R_put,R_put_coverage,R_call,R_call_coverage,I,I_need,I_affordability,breadth_stress,breadth_recovery,liquidity_stress,liquidity_relief,tail_stress
2019-05-06,29.755709428128473,29.71478086483012,0.9480000000000001,41.90774471172022,46.65748695220114,0.964,59.876632519736994,61.74589658500585,1.0,59.541994997105526,52.6323197812702,1.0,67.87214479287651,0.82,59.04801508094923,0.835,77.02512405928556,0.8049999999999999,30.072117765687686,26.44549538123332,40.95198491905077,36.44449240818153,64.30560615474911,8.840388007054674,60.955749451865124,28.992063492063483
2019-05-07,37.97221002380494,38.64134488305863,0.9480000000000001,36.63777841013201,39.72237480795,0.964,54.402478833424034,56.635978437221176,1.0,62.646066438937034,59.63145804109843,1.0,73.57317073170732,0.82,60.31320691949435,0.835,87.32729468599034,0.8049999999999999,53.001786889311674,57.44011815891368,39.68679308050565,48.377377750899036,46.50906995126794,9.1820987654321,59.96367210272813,47.082010582010575
2019-05-08,51.28761315707005,50.15804185803993,0.9480000000000001,25.875424950581706,30.09551515589208,0.964,44.1518422828325,46.843484360304444,1.0,69.16390081658881,67.6019161137296,1.0,77.57897793263649,0.82,64.25150492665465,0.835,91.4031269512636,0.8049999999999999,68.6050695221027,79.55726100502181,35.74849507334535,51.76123669149576,38.08451237443301,6.135294852784238,60.82548501841773,71.79629629629629
2019-05-09,58.37409375381689,56.1983548122259,0.9480000000000001,18.392832820511355,22.83411127508451,0.964,37.768090190388534,40.97853022838616,1.0,72.84041359365555,72.97993809520632,1.0,78.38182346109176,0.82,64.88412856826031,0.835,92.38253803937036,0.8049999999999999,74.24183173666844,87.28381850497803,35.11587143173969,54.45009085508218,28.406001049624347,4.030968810029319,61.8212265055359,81.06349206349205
2019-05-10,58.97198079926961,55.47827016721593,0.9480000000000001,22.8267910741702,27.257334548838138,0.964,38.18686229976905,41.85607115903355,1.0,73.78870185815211,71.90352374718933,1.0,73.29055361982192,0.82,60.364136805753574,0.835,86.69870025304809,0.8049999999999999,74.6525254871156,86.32474625140532,39.635863194246426,50.223312177660034,34.222068636943355,5.442974252687628,62.85417037360645,70.36507936507935
2019-05-13,63.45269270482279,58.20196972928148,0.9480000000000001,20.66189669813105,26.331605965566368,0.964,33.626312767733836,37.83080696446303,1.0,75.91450456231762,72.70739218121501,1.0,77.07462253193961,0.82,64.51074042391409,0.835,90.10672384895989,0.8049999999999999,76.00017522939999,89.50381378050469,35.489259576085914,46.546488019731136,38.081324385124184,5.4595613015199005,65.23510889748535,70.29100529100528
2019-05-14,62.137522162640856,55.249634035872454,0.9480000000000001,26.067299699839754,33.07513103143427,0.964,31.105520144022773,35.75152499741262,1.0,76.60322192366735,69.69346600639268,1.0,71.95557491289199,0.82,60.14336406551976,0.835,84.20799237569425,0.8049999999999999,70.11251962958613,80.19781419462143,39.85663593448024,38.3232320819598,52.584237437110744,2.444843235713724,69.47368631025311,60.291005291005284
2019-05-15,59.43201181577707,51.58522179762742,0.9480000000000001,29.30546471118821,37.33453034881776,0.964,29.33268496452429,33.871141383234836,1.0,75.40151742313012,66.28212678626015,1.0,65.92770034843207,0.82,55.30557931755538,0.835,76.94567682145323,0.8049999999999999,50.38798793168029,52.28584368142552,44.69442068244462,30.06176431581116,63.535514888777755,2.4714702760084926,70.01658577425773,53.44973544973544
2019-05-16,49.81581847689937,43.22173515290994,0.9480000000000001,38.588196778084786,44.6332722309735,0.964,34.77482894161165,38.90474801169011,1.0,73.2108697022317,63.901698469966504,1.0,57.084301200154854,0.82,47.40911035072712,0.835,67.12005816819482,0.8049999999999999,43.00353686116968,39.80775259846862,52.59088964927288,27.264709909743488,63.71213241744986,3.903485491861289,70.7579216324591,36.52116402116402
2019-05-17,48.34587532039981,42.96813352715792,0.9480000000000001,37.730119232549,42.17009190277063,0.964,37.11883354665324,40.89179232526922,1.0,75.34111716356256,67.90588346816914,1.0,54.732868757259006,0.82,43.781286633083035,0.835,66.09258437674588,0.8049999999999999,44.152340575091166,40.13021631114923,56.218713366916965,31.676323509347416,53.04770221771226,5.324442675159236,68.7066224562858,37.69312169312168
2019-05-20,48.43935736307672,43.591644594004904,0.9480000000000001,36.94005501926942,40.43440449628874,0.964,35.39071986833084,39.21830123841039,1.0,74.69629135488769,69.0455384674063,1.0,54.74835462640341,0.82,42.80510407755918,0.835,67.13669525781327,0.8049999999999999,44.98308732386099,40.912484457667716,57.19489592244082,34.4478765368593,46.29199171554499,5.3078556263269645,67.65509238497714,39.9074074074074
2019-05-21,47.918919383930444,43.41871588895253,0.9480000000000001,37.799601362160594,40.605820086827414,0.964,32.8149991260119,36.86342580981013,1.0,70.97361559077102,66.45023391231649,1.0,52.454510259388314,0.82,40.79289833032348,0.835,64.55071642183444,0.8049999999999999,44.94914816400922,40.19649699545346,59.20710166967652,36.03942646301144,45.192162740995,6.966753586313035,62.74195517081134,37.54761904761904
2019-05-22,46.74169254342271,41.92485640343245,0.9480000000000001,38.92243358233306,41.30610265998572,0.964,32.37766593181814,36.98340543864719,1.0,68.4251375877621,63.604703359810316,1.0,50.08662408052652,0.82,38.154761904761905,0.835,62.46315192743764,0.8049999999999999,43.95929003072921,37.99730734255958,61.845238095238095,34.531433365751845,46.694594080078275,12.49375133398488,56.61044789788581,24.923280423280413
2019-05-23,50.280884979649834,44.42064574868984,0.9480000000000001,33.52787878728056,37.337193108760836,0.964,31.42589835674627,35.95017773522399,1.0,71.62890750273766,65.07831171627019,1.0,54.77351916376306,0.82,42.79765865095207,0.835,67.19568503729994,0.8049999999999999,46.557773865488855,43.0095847043025,57.20234134904793,31.308311167823444,51.1998995325309,20.09305948730046,49.48687713289679,25.068783068783052
2019-05-24,55.15216122301584,47.301374081690085,0.9480000000000001,26.4946378452148,32.86627495865831,0.964,29.208263410981942,34.11270525230467,1.0,76.90743036748512,67.67003074295508,1.0,52.2289972899729,0.82,40.219560878243506,0.835,64.68599033816426,0.8049999999999999,53.55210868787651,51.475998543249844,59.780439121756494,26.907432378268577,57.23958955845848,20.472350003931748,50.4089412885427,24.328042328042315
2019-05-28,57.8866671876992,49.66241592364553,0.9480000000000001,22.496072688732568,29.95146860628455,0.964,26.057549649799984,30.883781554434908,1.0,76.59743186812976,67.92805270462573,1.0,58.102013162988776,0.82,45.81852168678516,0.835,70.84327450787077,0.8049999999999999,56.15005388924952,56.80624574792774,54.18147831321484,26.94739454709531,57.22900262712928,17.314228563565084,53.38766915374197,33.72222222222221
2019-05-29,60.43793661517059,52.699704229482286,0.9480000000000001,19.836234526991728,26.61156725696821,0.964,25.28506649258789,31.147883407766972,1.0,78.50367182101145,71.45634914771384,1.0,58.81678281068525,0.82,46.42869023857048,0.835,71.6665434289658,0.8049999999999999,62.78985646635325,65.8627053679945,53.57130976142952,36.162193587163166,46.39389507613365,11.119290544715176,59.64516686021108,33.89417989417988
2019-05-30,62.75759137528493,55.5094595363073,0.9480000000000001,21.230586764234854,26.524477679020716,0.964,24.479995856892184,30.6609969100027,1.0,78.38401278478403,73.29315460235672,1.0,58.6125629113434,0.82,46.14386306751576,0.835,71.5459347990404,0.8049999999999999,70.47287480170561,76.01178742477941,53.85613693248424,40.99094857928788,38.34029230594411,11.143425139576943,60.86894630481586,40.18253968253967
2019-05-31,68.07163263817847,59.444142455691065,0.9480000000000001,18.87018832702535,24.731994781491697,0.964,23.119163650494006,29.751506696227644,1.0,80.5121464822368,75.06019697971074,1.0,61.5974641889276,0.82,49.00750087127333,0.835,74.65661868612179,0.8049999999999999,75.16895025971604,83.22776730337917,50.99249912872667,40.24821136258347,37.394628401686965,10.836871903750888,63.746991622436504,42.910052910052904
2019-06-03,69.0354884558584,57.64034510419483,0.9480000000000001,22.867226035873,31.061893626661305,0.964,19.402588862528287,24.720647404406446,1.0,76.10612105275739,67.9313231536851,1.0,63.27913279132791,0.82,50.51618984253715,0.835,76.51771336553945,0.8049999999999999,66.88717640296225,72.68829848479538,49.48381015746285,22.715511087947704,57.27114757641109,11.494824840764332,65.66521551148573,47.18253968253968
2019-06-04,63.136690127290564,50.9917090440301,0.9480000000000001,29.623873267235258,39.331820727789705,0.964,16.655458754404343,21.018590070032456,1.0,68.44440673282254,58.1546661707689,1.0,56.87620983352689,0.82,44.41208852136995,0.835,69.80483256104372,0.8049999999999999,50.94219521843952,49.39362313170935,55.58791147863005,9.72034623449788,75.83701003899091,11.478237791932061,67.53779258303422,42.7089947089947
2019-06-05,52.91609139716345,41.36466354642615,0.9480000000000001,42.04821120315403,51.555227212130966,0.964,16.721511492188814,20.09567995147628,1.0,57.742609936981495,46.3506177157676,1.0,50.796554394115375,0.82,38.73800019009601,0.835,63.30449571132801,0.8049999999999999,40.72216841875818,33.87555795504291,61.26199980990399,0.0,92.12349951828128,11.82656581740977,67.88368284978962,32.09523809523809
2019-06-06,42.78646703070342,33.24358522456818,0.9480000000000001,52.74717459265005,59.88747973781408,0.964,20.704140096220367,24.02321293093728,1.0,48.180099156571885,38.50698505718152,1.0,44.84320557491289,0.82,33.325729493394164,0.835,56.789904367544125,0.8049999999999999,33.991450205686704,23.09717677204699,66.67427050660584,0.0,92.4512284818813,11.98137827317764,67.24164453879759,19.785714285714274
2019-06-07,41.00921225834997,31.818968946446397,0.9480000000000001,59.976436938715665,64.67226608087324,0.964,26.808839342135297,29.818746592259828,1.0,42.116005409420644,34.86363873238139,1.0,44.34281842818428,0.82,32.98304185280233,0.835,56.125940714450024,0.8049999999999999,32.761375205542834,21.34284755832455,67.01695814719767,0.0,87.31214877870548,12.13619072894551,66.63928876748808,17.5079365079365
2019-06-10,40.527039550403,32.30546887158912,0.9480000000000001,63.36838547452691,64.39249070086821,0.964,33.73848113283542,36.085796082132156,1.0,38.94926760061538,36.50319545483904,1.0,43.10540069686411,0.82,31.83743623863384,0.835,54.79328929639489,0.8049999999999999,34.02745336331978,22.649083230637657,68.16256376136616,5.093109869646211,68.59576894563104,11.926088110403398,66.5422904358923,18.404761904761894
2019-06-11,40.2200715065507,33.33152061037388,0.9480000000000001,64.4814288089094,61.66031561750054,0.964,40.985479147295855,42.79811690721112,1.0,36.819255912582975,39.28198298427697,1.0,43.811943476577625,0.82,32.41916959731331,0.835,55.6292927799139,0.8049999999999999,35.49677365591478,24.802088073657476,67.5808304026867,11.248386485173873,47.91704032498124,17.22255220795561,60.81119687252013,18.605820105820097
2019-06-12,40.236713014890164,34.39694836311806,0.9480000000000001,60.30137309385959,55.40110183731182,0.964,43.46504722268684,45.256089678857485,1.0,40.86935741916462,45.81839735965092,1.0,44.90902051877661,0.82,33.50501378195988,0.835,56.7380212954747,0.8049999999999999,36.95990678803324,27.11488031136428,66.49498621804011,16.902982585452424,31.196000902970553,21.307687825071053,54.70675336450495,17.687830687830672
2019-06-13,38.91594196767425,33.498163932947826,0.9480000000000001,60.30707972564459,54.96204708791139,0.964,43.47700156651839,45.49106718642916,1.0,39.863760728343344,45.11350526872064,1.0,45.48054587688734,0.82,33.86263187909895,0.835,57.53142561372375,0.8049999999999999,36.26495126966156,26.307478985915065,66.13736812090104,16.66847262308487,30.558171130858927,24.614495922218854,49.52153013881712,16.666666666666654
2019-06-14,37.43765152332787,31.52942409201336,0.9480000000000001,60.273547612195195,55.81571724722998,0.964,40.50035511049467,43.107977248215235,1.0,40.17176455916917,44.29113041528058,1.0,43.22783584978707,0.82,31.63237018027437,0.835,55.255430674685336,0.8049999999999999,34.4734229134621,23.175353944707588,68.36762981972564,13.96689971126091,34.681590022096415,19.27932871072468,53.10862834170073,13.26190476190475
2019-06-17,35.718761912457815,30.426369682405547,0.9480000000000001,60.88691993221119,56.51052471422649,0.964,40.85088814274716,43.57448433915258,1.0,35.518610674289015,40.78317780024672,1.0,46.18321718931475,0.82,34.81382473148941,0.835,57.97631371389135,0.8049999999999999,32.35622045675421,21.412902186168747,65.1861752685106,16.00690309073215,35.01668822675757,15.155489979667266,55.6008225209734,14.251322751322741
2019-06-18,31.62431292396754,27.25488532592191,0.9480000000000001,61.474808684655166,57.06863180974343,0.964,43.815844920948614,46.15491101547977,1.0,33.836353886245234,39.705285561746585,1.0,48.72241579558653,0.82,37.51603934987168,0.835,60.34642117716652,0.8049999999999999,28.765215517069848,17.52563380605036,62.48396065012832,15.164923682068482,34.54335339283946,11.8099787685775,58.22736784649015,17.179894179894173
2019-06-19,26.671334085263165,23.459558645534816,0.9480000000000001,64.27317429904065,59.492309855877124,0.964,48.49120540065099,49.97929534324192,1.0,29.37845541541603,36.13373693765426,1.0,45.364885791715054,0.82,34.191022716471814,0.835,56.955166124420785,0.8049999999999999,25.946374596054333,12.658840366896385,65.80897728352818,13.850454648719777,35.760277704245674,11.91503007784855,59.08850501794075,18.404761904761898
2019-06-20,20.261962170055593,17.81486792321537,0.9480000000000001,67.57943664498741,63.22415794478764,0.964,52.76762416202738,53.114802280510695,1.0,27.317809193630875,33.35334612766909,1.0,44.09746418892761,0.82,34.18571586984761,0.835,54.37859443294226,0.8049999999999999,22.64226032085896,8.251585717761147,65.81428413015239,8.301343198435921,41.64527198366949,11.2791932059448,62.76124964819229,18.370370370370367
2019-06-21,17.237512946916983,15.102886115653918,0.9480000000000001,71.57807531081431,67.04344547848628,0.964,53.50794721441647,53.72663629911405,1.0,25.679451071105557,31.316597686476047,1.0,45.04645760743321,0.82,34.735647752114815,0.835,55.74152124617963,0.8049999999999999,22.358180031700982,8.05612262630625,65.26435224788518,6.123803159591078,44.96577856431386,10.64335633404105,65.64778396098352,16.436507936507926
2019-06-24,19.127384161355433,16.3179802345956,0.9480000000000001,69.44250549853719,65.98403060355791,0.964,55.280488897649064,55.306825938236784,1.0,29.986635914697647,33.94180414452916,1.0,47.67953929539295,0.82,36.617241707062064,0.835,59.154096421177165,0.8049999999999999,22.218861502536313,8.497562572402442,63.382758292937936,3.9845684892360764,48.4534671801421,9.885881104033972,66.54228595165038,20.16137566137565
2019-06-25,26.33920919375939,21.454103001795147,0.9480000000000001,60.85723669099934,60.92459278566144,0.964,51.2288670683618,51.499425737392265,1.0,39.30947982923473,38.89069879414727,1.0,51.670054200542005,0.82,40.28276779773786,0.835,63.48171152518979,0.8049999999999999,22.882658050465277,10.60446666653299,59.71723220226214,1.839080459770145,58.839069597834225,9.869294055201701,66.60186699145282,23.029100529100518
2019-06-26,33.68282986736195,26.747885548041932,0.9480000000000001,52.933771374924845,56.066297592934475,0.964,49.83168349106902,49.756191601836164,1.0,48.22308539695422,44.00991389525854,1.0,52.60936895083237,0.82,41.2245746602034,0.835,64.4184412895593,0.8049999999999999,31.665630548242408,22.62903228439101,58.7754253397966,0.0,67.27605603035725,9.852707006369428,66.50271787252512,26.121693121693113
2019-06-27,35.59465004882694,28.449513751551162,0.9480000000000001,52.43333507609373,56.913766164992666,0.964,46.723596285267654,46.16918577121711,1.0,50.84469560911964,44.300274966415245,1.0,53.154761904761905,0.82,41.9064252447486,0.835,64.82229123533472,0.8049999999999999,41.16596528102023,35.52342878960984,58.0935747552514,0.0,76.6905094207306,11.172737702063607,63.067075982391266,30.351851851851844
2019-06-28,31.056838813221592,25.18420383705978,0.9480000000000001,60.61675297559476,63.69880948539026,0.964,47.80374194621683,46.77374108937694,1.0,48.51272822269681,41.74895018827047,1.0,53.128145567169966,0.82,42.198895859075506,0.835,64.46469650662198,0.8049999999999999,37.21577955136323,30.354004688176133,57.801104140924494,0.0,80.91540500633718,11.462124658780715,59.46526345733677,31.693121693121686
2019-07-01,23.040596260380955,18.81756412064495,0.9480000000000001,67.73344952546816,69.54483090927549,0.964,50.99656873781934,50.096354825238,1.0,44.62322968248542,37.678780442291966,1.0,46.188056523422375,0.82,36.45518486835852,0.835,56.28364389233955,0.8049999999999999,25.095107184036447,12.278537868168103,63.54481513164148,0.0,83.93542291479213,10.605127135780005,57.044006487837834,24.03174603174602
2019-07-02,18.177209744204593,15.62327603708035,0.9480000000000001,70.76403628678862,70.53677940801704,0.964,57.10630467643227,56.825574495632864,1.0,40.575400343444834,35.402296390162945,1.0,41.47890050329075,0.82,33.54093400500586,0.835,49.71269184002103,0.8049999999999999,23.210507643601176,8.794321526470183,66.45906599499415,5.392840539284081,76.61135529581823,13.118301991709638,53.63632562287837,12.964285714285706
2019-07-03,14.668883434329613,13.174487507913586,0.9480000000000001,73.47230680991316,71.11460929721001,0.964,64.18848122989,64.22003040743857,1.0,33.60432221905338,31.388239750725432,1.0,39.218447541618275,0.82,30.58094129201914,0.835,48.17784843405961,0.8049999999999999,24.03290807900682,8.904191202682139,69.41905870798087,8.99079782804917,67.5900313426997,14.976507824172367,51.74607115110343,3.074074074074065
2019-07-05,15.355110600207839,14.155136877340519,0.9480000000000001,71.32491408432416,67.65771861393553,0.964,65.95550557053349,66.2725313925988,1.0,33.55619553781104,33.70186996968758,1.0,39.38298490127759,0.82,30.78945284035105,0.835,48.29677281540636,0.8049999999999999,24.312156970740048,9.346026907770414,69.21054715964895,12.676750287502516,56.22886468749882,13.511318510655029,51.469148085404726,2.408730158730149
2019-07-08,15.252736825019355,13.782879393120329,0.9480000000000001,67.11580917824641,63.427222758746304,0.964,61.934641859864264,62.30937031103469,1.0,38.92357159379756,39.35763449617807,1.0,45.17905536198219,0.82,36.57854925070494,0.835,54.100077228959215,0.8049999999999999,23.136112010641874,9.707665764424144,63.42145074929506,10.331528795837514,49.71408522786074,13.99720495062852,52.341766743242566,3.3531746031745926
2019-07-09,16.150434966923417,14.857745607625072,0.9480000000000001,60.20422227410412,56.63478460238652,0.964,57.9911222655723,58.348562088856866,1.0,44.98804898333102,46.041978448227006,1.0,47.424990321331784,0.82,37.799955644267015,0.835,57.40872194288343,0.8049999999999999,23.19470287460509,10.19292238089579,62.200044355732985,10.963643970840543,41.37853387000876,16.312019765443335,50.562274540956246,7.046296296296286
2019-07-10,16.413985545746964,15.575833107708629,0.9480000000000001,57.603038763643816,54.075465518639895,0.964,59.245962568025334,58.865824035762365,1.0,44.85203616273745,46.73165335242502,1.0,48.23896631823461,0.82,38.72952507683046,0.835,58.102796674225246,0.8049999999999999,23.055416974656378,10.317064325151993,61.27047492316954,11.113060122875211,39.08908552827065,22.36718776328649,47.86104465617799,10.71031746031745
2019-07-11,17.018548779334033,16.209796478693153,0.9480000000000001,57.20589010587552,53.50796352383528,0.964,63.24367245786916,62.389890006916914,1.0,45.83282097545324,48.270795318331224,1.0,48.402051877661634,0.82,40.53254601907297,0.835,56.56483124650827,0.8049999999999999,26.369351066423597,15.336650094922453,59.46745398092703,12.446651554027616,35.910696411404274,18.478569181860056,51.41648118531136,13.99867724867724
2019-07-12,16.686309908265667,15.470592821177826,0.9480000000000001,60.290057293190614,56.54619224281447,0.964,67.55532393480915,66.24772347640096,1.0,44.07652985884939,46.30121109824177,1.0,45.22502903600464,0.82,38.85712701580965,0.835,51.83024417496466,0.8049999999999999,24.907578590290377,12.829147125657052,61.14287298419035,10.056903853453004,38.82713394004349,16.215832434648785,54.20181658083842,13.976190476190467
2019-07-15,16.052995968820074,14.454129756494032,0.9480000000000001,62.42999125336784,58.68155317263703,0.964,68.38702078482127,67.10237328253733,1.0,42.75220602687609,45.01453200378282,1.0,48.53803716608595,0.82,45.28835186769319,0.835,51.90882874889086,0.8049999999999999,22.510518969164814,11.77680924811748,54.71164813230681,9.798111818541566,39.58173600266128,9.20414462081129,59.51974090620351,11.07804232804232
2019-07-16,13.51122688512266,12.113081941695631,0.9480000000000001,64.96327283389121,61.71474040110221,0.964,67.16149779357517,65.61505858579878,1.0,40.650446584402886,42.40002196997647,1.0,50.64895470383276,0.82,45.942084085796665,0.835,55.53123664924909,0.8049999999999999,21.267384470996642,10.33720732326108,54.057915914203335,8.47583071448896,44.653061711776445,5.483906525573194,63.63431038246335,9.814814814814806
2019-07-17,16.633248364524544,13.954302861751964,0.9480000000000001,57.024741914357385,57.09214870370142,0.964,61.23392520951097,59.88346982701446,1.0,45.748757387903304,44.809064127268,1.0,57.359175377468056,0.82,50.856303266482904,0.835,64.10439054848993,0.8049999999999999,19.911748144454265,10.167765281433319,49.143696733517096,6.635505951295456,52.08617799024191,0.0,69.61481587599748,11.801587301587292
2019-07-18,18.00030284678142,14.360981148853961,0.9480000000000001,52.08739876075921,55.40036179647619,0.964,56.18271617924256,54.97852854015871,1.0,50.73432334303225,45.56292534941253,1.0,55.58362369337979,0.82,50.852184519849196,0.835,60.49138979263203,0.8049999999999999,19.686328863894353,9.865833325142201,49.147815480150804,3.058929374718879,66.06050667628858,0.06613756613756709,69.23943280922425,11.039682539682529
2019-07-19,24.05174398802197,18.385940490787092,0.9480000000000001,41.676787471937445,48.96946636559273,0.964,50.29771913143432,49.5843819163369,1.0,57.556919237609286,48.49132710860036,1.0,60.31068524970963,0.82,55.44351772645185,0.835,65.35923789805776,0.8049999999999999,21.75816905145171,14.158731310752893,44.55648227354815,0.0,76.40799732323495,0.06613756613756709,70.12149021864151,11.809523809523801
2019-07-22,24.059815639092083,18.28571768497244,0.9480000000000001,43.49698752809952,50.66778383077123,0.964,51.330293570642446,50.48476967820957,1.0,60.22399434647008,49.822192315730476,1.0,56.44212156407278,0.82,51.550351677597185,0.835,61.516193433895296,0.8049999999999999,23.93603198924723,15.764826544862034,48.449648322402815,0.0,79.01379226381087,0.06613756613756709,68.2645957377686,9.796296296296289
2019-07-23,20.275472891196443,15.544044624747666,0.9480000000000001,46.582154267429246,53.2361380738712,0.964,51.95485453634111,50.83678952294953,1.0,59.51732835238488,49.24497018494954,1.0,52.42595818815331,0.82,46.892643284858856,0.835,58.16548358473824,0.8049999999999999,24.618926885241258,15.12278360860796,53.107356715141144,0.0,79.60926499718003,0.0,69.40049457910779,10.858465608465599
2019-07-24,12.723713202028144,9.799227873932999,0.9480000000000001,60.146676062516015,63.93748663569967,0.964,58.67315858276026,56.637487066956055,1.0,49.14952992212593,40.897449103939756,1.0,50.474738675958186,0.82,43.32628394005639,0.835,57.88959545170726,0.8049999999999999,21.247448658357843,9.438692857829256,56.67371605994361,0.0,81.54857038221064,0.0,67.0850705093106,7.661375661375651
2019-07-25,5.646804570912894,4.506502259318659,0.9480000000000001,64.44512174853507,66.26928916449293,0.964,58.43503709621984,56.63288248283917,1.0,47.82433670367171,41.107237262408546,1.0,48.959543166860236,0.82,40.757572157272755,0.835,57.46717769233297,0.8049999999999999,21.90823126326893,9.46349907011616,59.242427842727245,0.3475935828877304,75.33685211381844,0.0,66.39415040776737,5.345238095238085
2019-07-26,6.595353452105317,6.2820973349339715,0.9480000000000001,64.98553236049283,63.70531434033341,0.964,61.207733288447606,59.89262788981467,1.0,44.90753490905369,42.3231947988595,1.0,46.60327138985676,0.82,39.96198080030416,0.835,53.492063492063494,0.8049999999999999,22.412150005210194,9.870193607048314,60.03801919969584,6.043586666005518,58.149134591444096,5.880731922398589,61.72505570304954,2.9973544973544883
2019-07-29,9.090711809794776,9.530330377609811,0.9480000000000001,56.85530496760632,54.78482207950648,0.964,59.38318638536751,59.03252929009528,1.0,51.011359497239646,50.134809290033076,1.0,51.94057297715834,0.82,47.329943288027124,0.835,56.72302737520128,0.8049999999999999,21.221598771501913,10.738779458011592,52.670056711972876,11.98517396759282,43.11569164975801,10.31194885361552,57.87087517930937,7.570105820105812
2019-07-30,14.77801724999546,15.297297818683749,0.9480000000000001,52.535573176337685,50.26622429482381,0.964,57.894518844627136,58.099007550089304,1.0,50.55817511413726,51.42886915684174,1.0,57.00396825396825,0.82,48.50172670531952,0.835,65.82306352492688,0.8049999999999999,20.989107000791236,10.819384902828155,51.49827329468048,17.390326722920832,36.949967030690864,14.004629629629628,54.8822700523946,17.52910052910052
2019-07-31,21.394416843175517,20.829740754575813,0.9480000000000001,40.66755731465029,41.1485159991193,0.964,48.01116694362583,48.63448502042294,1.0,61.3790427710132,60.55247098886423,1.0,65.95673635307782,0.82,56.72318062288122,0.835,75.53439975023825,0.8049999999999999,32.374205282640844,28.74000058448153,43.27681937711878,16.268958099708545,37.08289554310905,9.25925925925926,56.3135485265145,37.7142857142857
2019-08-01,34.05012156640295,31.827720975334927,0.9480000000000001,29.39236568095833,31.657082528999474,0.964,39.140732748512654,40.321727471408146,1.0,69.37463632173417,68.58963611718515,1.0,72.5362950058072,0.82,59.78733010170137,0.835,85.76037661441389,0.8049999999999999,52.234026787782305,56.24114575094353,40.21266989829863,19.986062139350725,32.39146388684599,8.934135549714107,56.475526784528846,58.216931216931215
2019-08-02,46.73862823809491,41.546878570510465,0.9480000000000001,18.61438150699847,23.670982954314006,0.964,31.75183976515626,33.39462202717285,1.0,78.49771358340466,76.02525518695062,1.0,73.78968253968254,0.82,60.908104426068505,0.835,87.15131946498406,0.8049999999999999,61.319122841792364,68.72819859774599,39.091895573931495,19.170747678513695,32.63959685123664,5.263570838809694,61.90784234413049,70.82275132275132
2019-08-05,58.908165597884384,51.31134765964742,0.9480000000000001,14.26549686037633,20.758846864993966,0.964,25.392567145014592,27.74867183425021,1.0,82.48383680921852,79.24558148816267,1.0,79.67915214866434,0.82,65.65492031809399,0.835,94.22602615925598,0.8049999999999999,69.2376809953856,80.86854809987881,34.345079681906014,20.881995183288108,33.72243546704292,4.155854368168594,66.46938144555462,81.5132275132275
2019-08-06,63.782479541788526,54.717612706969724,0.9480000000000001,16.00347866870581,22.51019589311135,0.964,21.686049297525443,24.39633546411358,1.0,84.42240860536721,80.78795644222586,1.0,77.28319783197833,0.82,63.51356810189146,0.835,91.56598146504979,0.8049999999999999,72.9040660949584,85.04327749390835,36.48643189810854,20.661893192928677,33.567445478024695,0.08293524416136026,72.84535965197317,82.42592592592591
2019-08-07,63.65117354105447,54.45270230489209,0.9480000000000001,20.14168446910081,25.583606280234434,0.964,19.36787817423879,22.08256788251682,1.0,82.67850310025581,79.71796664658339,1.0,75.32713898567556,0.82,61.686191109843804,0.835,89.47644516743894,0.8049999999999999,72.8774317045189,84.39863930930647,38.313808890156196,18.93009759912551,32.92028745736269,1.9462137296532218,72.16078099556226,82.64814814814814
2019-08-08,56.17285241387386,47.1563184229,0.9480000000000001,28.241676489122643,32.76101902638041,0.964,24.30247478359828,26.742379120744253,1.0,77.68798316882946,73.92996127960868,1.0,65.87204800619435,0.82,53.980253778157966,0.835,78.20701468993394,0.8049999999999999,62.46689646784941,67.9492798831852,46.019746221842034,12.644225634445599,39.03713709710391,3.809492215145083,71.01241265661166,66.07407407407406
2019-08-09,52.11005664097217,42.50051003346009,0.9480000000000001,31.918426903581217,36.56972881726469,0.964,26.5232005632454,28.99344345655008,1.0,75.43355092760675,70.26651151836879,1.0,62.78697251258227,0.82,50.74129518740297,0.835,75.28155706727135,0.8049999999999999,42.545332399382616,40.307541594977806,49.25870481259703,5.169400857788932,45.91865319016899,5.672770700636945,69.16563161924836,55.3148148148148
2019-08-12,51.41585126377396,42.248300153162575,0.9480000000000001,34.76016792373738,38.58961970196523,0.964,28.288680647446494,30.961838647928413,1.0,72.67082881232393,68.26299956086868,1.0,65.36246612466125,0.82,52.98133890948262,0.835,78.20500180748628,0.8049999999999999,40.613826945573145,38.478882230591736,47.01866109051738,7.473772816295129,44.840114129743164,5.689357749469216,68.8164114129685,53.32275132275131
2019-08-13,53.426498972526396,44.94005338729118,0.9480000000000001,36.31349347018428,38.678207261468046,0.964,30.330242654750606,33.21897286494026,1.0,69.75464900398771,67.42899102888978,1.0,61.77845528455285,0.82,50.29361911098438,0.835,73.69129777514871,0.8049999999999999,43.86964283733589,41.92406348677597,49.70638088901562,14.435947098141176,38.57276211554513,5.705944798301488,66.63683406383151,55.306878306878296
