date,iv_percentile,iv_minus_realized
2024-03-08,20.158730158730158,21.38888888888889
2024-03-11,22.42063492063492,25.515873015873016
2024-03-12,15.714285714285714,16.865079365079364
2024-03-13,14.325396825396826,18.373015873015873
2024-03-14,17.817460317460316,22.57936507936508
2024-03-15,21.547619047619047,23.928571428571427
2024-03-18,22.6984126984127,25.515873015873016
2024-03-19,18.80952380952381,22.341269841269842
2024-03-20,11.944444444444445,17.103174603174605
2024-03-21,11.071428571428571,32.65873015873016
2024-03-22,9.484126984126984,30.99206349206349
2024-03-25,10.674603174603174,31.944444444444443
2024-03-26,9.801587301587302,30.436507936507937
2024-03-27,7.182539682539683,28.53174603174603
2024-03-28,7.738095238095238,30.515873015873016
2024-04-01,12.420634920634921,44.88095238095238
2024-04-02,15.912698412698413,47.57936507936508
2024-04-03,15.03968253968254,57.57936507936508
2024-04-04,27.976190476190474,64.64285714285714
2024-04-05,21.46825396825397,61.94444444444444
2024-04-08,18.69047619047619,67.73809523809524
2024-04-09,17.182539682539684,66.46825396825396
2024-04-10,19.682539682539684,73.05555555555556
2024-04-11,16.03174603174603,62.023809523809526
2024-04-12,31.26984126984127,68.05555555555556
2024-04-15,45.0,77.73809523809524
2024-04-16,40.833333333333336,76.30952380952381
2024-04-17,41.82539682539682,74.32539682539682
2024-04-18,38.73015873015873,75.5952380952381
2024-04-19,45.27777777777778,76.38888888888889
2024-04-22,34.56349206349206,59.404761904761905
2024-04-23,26.58730158730159,40.67460317460318
2024-04-24,31.03174603174603,44.48412698412698
2024-04-25,30.436507936507937,45.03968253968254
2024-04-26,21.50793650793651,27.261904761904763
2024-04-29,20.515873015873016,26.38888888888889
2024-04-30,15.277777777777779,17.738095238095237
2024-05-01,22.5,21.547619047619047
2024-05-02,17.38095238095238,18.849206349206348
2024-05-03,10.079365079365079,12.103174603174603
2024-05-06,10.317460317460318,11.30952380952381
2024-05-07,6.944444444444445,10.03968253968254
2024-05-08,6.626984126984127,10.515873015873016
2024-05-09,6.468253968253968,12.420634920634921
2024-05-10,5.119047619047619,14.246031746031745
2024-05-13,10.357142857142858,21.706349206349206
2024-05-14,9.642857142857142,21.071428571428573
2024-05-15,4.484126984126984,18.134920634920636
2024-05-16,4.246031746031746,18.849206349206348
2024-05-17,2.4603174603174605,29.8015873015873
2024-05-20,2.738095238095238,30.99206349206349
2024-05-21,1.8650793650793651,31.865079365079364
2024-05-22,5.158730158730159,38.611111111111114
2024-05-23,5.634920634920635,40.51587301587302
2024-05-24,2.261904761904762,38.29365079365079
2024-05-28,6.5476190476190474,46.07142857142857
2024-05-29,11.706349206349206,69.64285714285714
2024-05-30,13.015873015873016,67.5
2024-05-31,7.341269841269841,61.94444444444444
2024-06-03,7.936507936507937,76.94444444444444
2024-06-04,7.817460317460317,79.48412698412699
2024-06-05,6.865079365079365,64.16666666666667
2024-06-06,5.396825396825397,62.42063492063492
2024-06-07,2.8968253968253967,57.5
2024-06-10,3.1746031746031744,58.611111111111114
2024-06-11,2.4603174603174605,56.388888888888886
2024-06-12,1.0,35.27777777777778
2024-06-13,1.2301587301587302,53.29365079365079
2024-06-14,3.7698412698412698,60.67460317460318
2024-06-17,8.373015873015873,64.0079365079365
2024-06-18,8.015873015873016,62.73809523809524
2024-06-20,11.34920634920635,62.023809523809526
2024-06-21,9.206349206349206,58.84920634920635
2024-06-24,11.30952380952381,55.27777777777778
2024-06-25,8.055555555555555,50.11904761904762
2024-06-26,6.626984126984127,48.84920634920635
2024-06-27,5.317460317460317,50.357142857142854
2024-06-28,4.920634920634921,54.56349206349206
2024-07-01,4.007936507936508,53.53174603174603
2024-07-02,3.9285714285714284,51.62698412698413
2024-07-03,5.515873015873016,52.023809523809526
2024-07-05,8.76984126984127,67.5
2024-07-08,10.357142857142858,70.1984126984127
2024-07-09,10.198412698412698,70.5952380952381
2024-07-10,12.182539682539682,70.35714285714286
2024-07-11,15.753968253968255,48.45238095238095
2024-07-12,12.023809523809524,47.34126984126984
2024-07-15,17.738095238095237,55.833333333333336
2024-07-16,17.6984126984127,55.992063492063494
2024-07-17,32.857142857142854,46.86507936507937
2024-07-18,36.54761904761905,52.023809523809526
2024-07-19,38.611111111111114,53.69047619047619
2024-07-22,29.047619047619047,34.404761904761905
2024-07-23,29.444444444444443,39.404761904761905
2024-07-24,45.67460317460318,31.865079365079364
2024-07-25,49.36507936507937,39.801587301587304
2024-07-26,43.13492063492063,23.214285714285715
2024-07-29,44.96031746031746,27.023809523809526
2024-07-30,48.53174603174603,32.73809523809524
2024-07-31,42.1031746031746,13.61111111111111
2024-08-01,51.26984126984127,17.976190476190474
2024-08-02,64.16666666666667,31.944444444444443
2024-08-05,88.41269841269842,77.73809523809524
2024-08-06,70.95238095238095,30.11904761904762
2024-08-07,69.88095238095238,33.45238095238095
2024-08-08,59.56349206349206,12.420634920634921
2024-08-09,51.94444444444444,8.134920634920634
2024-08-12,51.82539682539682,8.214285714285714
2024-08-13,45.75396825396825,4.722222222222222
2024-08-14,35.11904761904762,4.404761904761905
2024-08-15,30.555555555555557,2.4206349206349205
2024-08-16,28.055555555555557,2.3412698412698414
2024-08-19,28.055555555555557,2.5
2024-08-20,35.0,3.7698412698412698
2024-08-21,35.595238095238095,6.468253968253968
2024-08-22,44.6031746031746,7.817460317460317
2024-08-23,34.88095238095238,6.071428571428571
2024-08-26,38.41269841269841,6.150793650793651
2024-08-27,33.611111111111114,6.150793650793651
2024-08-28,43.492063492063494,10.03968253968254
2024-08-29,32.57936507936508,9.246031746031745
2024-08-30,22.5,9.96031746031746
2024-09-03,47.42063492063492,22.023809523809526
2024-09-04,49.166666666666664,26.071428571428573
2024-09-05,47.26190476190476,24.88095238095238
2024-09-06,53.888888888888886,41.94444444444444
2024-09-09,48.05555555555556,25.833333333333332
2024-09-10,47.42063492063492,22.57936507936508
2024-09-11,41.30952380952381,18.293650793650794
2024-09-12,39.24603174603175,15.515873015873016
2024-09-13,35.95238095238095,20.674603174603174
2024-09-16,43.05555555555556,27.42063492063492
2024-09-17,43.57142857142857,31.865079365079364
2024-09-18,43.69047619047619,31.626984126984127
2024-09-19,34.166666666666664,14.325396825396826
2024-09-20,30.238095238095237,14.642857142857142
2024-09-23,23.96825396825397,13.69047619047619
2024-09-24,21.50793650793651,13.76984126984127
2024-09-25,20.238095238095237,13.373015873015873
2024-09-26,21.904761904761905,15.198412698412698
2024-09-27,28.452380952380953,17.5
2024-09-30,29.484126984126984,20.03968253968254
