date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,assigned_shares,assigned_basis
2021-01-04,QQQ_Full_50_15_35,QQQ,41,covered_call,CLOSE,call,-1.0,338.0,2021-02-19,4,309.31,3.8144722387693335,3.7191104328001003,3.9098340447385667,3.9098340447385667,0.2985406016510005,0.21474057644458722,-1563.9336178954268,-40.744722387693265,40.744722387693265,CALL_STATE_EXIT,,
2021-01-06,QQQ_Full_50_15_35,QQQ,42,cash_secured_put,OPEN,put,-1.0,280.0,2021-02-19,5,307.54,4.270823559669871,4.164052970678124,4.377594148661618,4.164052970678124,0.3412762920254922,-0.19859426169352049,2082.026485339062,-56.63529449587348,56.63529449587348,CONDITIONAL_ENTRY_CSP,,
2021-01-08,QQQ_Full_50_15_35,QQQ,43,covered_call,OPEN,call,-1.0,347.0,2021-02-19,4,319.03,3.322165916137031,3.2391117682336055,3.405220064040457,3.2391117682336055,0.2831259057342502,0.20244799660655674,1295.6447072934423,-35.82165916137028,35.82165916137028,GREED_EXHAUSTION_COVERED_CALL,,
2021-01-11,QQQ_Full_50_15_35,QQQ,43,covered_call,CLOSE,call,-1.0,347.0,2021-02-19,4,314.42,2.3092331786611595,2.2515023491946304,2.3669640081276886,2.3669640081276886,0.2868065279967253,0.1561124294607546,-946.7856032510755,-25.692331786611632,25.692331786611632,CALL_STATE_EXIT,,
2021-01-20,QQQ_Full_50_15_35,QQQ,42,cash_secured_put,CLOSE,put,-1.0,280.0,2021-02-19,5,323.77,0.6956585666850295,0.6782671025179037,0.7130500308521552,0.7130500308521552,0.32222552274762944,-0.05318876926487473,-356.5250154260776,-11.945732083562891,11.945732083562891,CSP_PROFIT_TARGET,,
2021-01-28,QQQ_Full_50_15_35,QQQ,44,cash_secured_put,OPEN,put,-1.0,287.0,2021-03-19,5,321.32,5.538000846596368,5.399550825431459,5.676450867761278,5.399550825431459,0.3922262509251996,-0.19853655383965332,2699.7754127157295,-72.47501058245479,72.47501058245479,CONDITIONAL_ENTRY_CSP,,
2021-01-28,QQQ_Full_50_15_35,QQQ,45,covered_call,OPEN,call,-1.0,358.0,2021-03-19,4,321.32,4.111460124794924,4.008673621675051,4.214246627914797,4.008673621675051,0.32648626953354143,0.20048815105346293,1603.4694486700205,-43.71460124794917,43.71460124794917,GREED_EXHAUSTION_COVERED_CALL,,
2021-01-29,QQQ_Full_50_15_35,QQQ,45,covered_call,CLOSE,call,-1.0,358.0,2021-03-19,4,314.56,3.1819917682028276,3.102441973997757,3.2615415624078983,3.2615415624078983,0.3394360967549836,0.1626484588290195,-1304.6166249631592,-34.41991768202828,34.41991768202828,CALL_STATE_EXIT,,
2021-02-05,QQQ_Full_50_15_35,QQQ,46,covered_call,OPEN,call,-1.0,354.0,2021-03-19,4,331.36,4.2515969217507035,4.1453069987069355,4.357886844794471,4.1453069987069355,0.2694394223101486,0.24699389344258296,1658.122799482774,-45.11596921750718,45.11596921750718,GREED_EXHAUSTION_COVERED_CALL,,
2021-02-08,QQQ_Full_50_15_35,QQQ,46,covered_call,CLOSE,call,-1.0,354.0,2021-03-19,4,333.58,4.5347065644194515,4.421338900308966,4.6480742285299375,4.6480742285299375,0.27140397404991107,0.2637876778086199,-1859.229691411975,-47.947065644194375,47.947065644194375,CALL_STATE_EXIT,,
2021-02-09,QQQ_Full_50_15_35,QQQ,44,cash_secured_put,CLOSE,put,-1.0,287.0,2021-03-19,5,333.51,1.2905752688969727,1.2583108871745483,1.3228396506193971,1.3228396506193971,0.33662003733883766,-0.07594642000839077,-661.4198253096986,-19.3821908612122,19.3821908612122,CSP_PROFIT_TARGET,,
2021-02-18,QQQ_Full_50_15_35,QQQ,47,covered_call,OPEN,call,-1.0,351.0,2021-03-19,4,332.47,3.6405754937224657,3.549561106379404,3.7315898810655272,3.549561106379404,0.2712868676873101,0.2494021116598383,1419.8244425517616,-39.00575493722462,39.00575493722462,GREED_EXHAUSTION_COVERED_CALL,,
2021-02-23,QQQ_Full_50_15_35,QQQ,47,covered_call,CLOSE,call,-1.0,351.0,2021-03-19,4,321.48,1.5759471376509424,1.5365484592096688,1.615345816092216,1.615345816092216,0.29776492721164616,0.1319957505480916,-646.1383264368865,-18.35947137650946,18.35947137650946,CALL_STATE_EXIT,,
2021-03-10,QQQ_Full_50_15_35,QQQ,48,insurance,OPEN,put,1.0,282.0,2021-05-21,8,310.88,7.978775991940537,7.779306592142024,8.17824539173905,8.17824539173905,0.3613199728207114,-0.24748850120443205,-6542.59631339124,-164.77551983881045,164.77551983881045,RISK_WARNING_INSURANCE_ENTRY,,
2021-03-10,QQQ_Full_50_15_35,QQQ,48,insurance,OPEN,put,-1.0,250.0,2021-05-21,8,310.88,2.8960323533925063,2.823631544557694,2.968433162227319,2.823631544557694,0.4102848477371262,-0.0998741869953725,2258.9052356461552,-63.12064706784999,63.12064706784999,RISK_WARNING_INSURANCE_ENTRY,,
2021-03-12,QQQ_Full_50_15_35,QQQ,48,insurance,CLOSE,put,1.0,282.0,2021-05-21,8,315.46,6.648109504215853,6.481906766610456,6.814312241821249,6.481906766610456,0.36004410898289285,-0.21636526925885946,5185.525413288365,-138.1621900843172,138.1621900843172,INSURANCE_RECOVERY_EXIT,,
2021-03-12,QQQ_Full_50_15_35,QQQ,48,insurance,CLOSE,put,-1.0,250.0,2021-05-21,8,315.46,2.2809372494355884,2.2239138181996987,2.337960680671478,2.337960680671478,0.4073082064290267,-0.08254929613248894,-1870.3685445371825,-50.81874498871177,50.81874498871177,INSURANCE_RECOVERY_EXIT,,
2021-04-21,QQQ_Full_50_15_35,QQQ,49,covered_call,OPEN,call,-1.0,355.0,2021-05-21,3,339.29,3.155112012220343,3.0762342119148345,3.2339898125258513,3.0762342119148345,0.2250301258510419,0.24954253582465963,922.8702635744503,-25.613340091652518,25.613340091652518,GREED_EXHAUSTION_COVERED_CALL,,
2021-04-23,QQQ_Full_50_15_35,QQQ,49,covered_call,CLOSE,call,-1.0,355.0,2021-05-21,3,339.42,2.8117760782459413,2.741481676289793,2.88207048020209,2.88207048020209,0.220126413293265,0.2381974419230314,-864.6211440606269,-23.03832058684453,23.03832058684453,CALL_STATE_EXIT,,
2021-04-29,QQQ_Full_50_15_35,QQQ,50,covered_call,OPEN,call,-1.0,364.0,2021-06-18,3,340.22,4.4521094569949184,4.340806720570045,4.563412193419792,4.340806720570045,0.2523697892745574,0.24678631513876345,1302.2420161710136,-35.340820927462,35.340820927462,GREED_EXHAUSTION_COVERED_CALL,,
2021-04-30,QQQ_Full_50_15_35,QQQ,50,covered_call,CLOSE,call,-1.0,364.0,2021-06-18,3,337.99,3.8677392159329997,3.771045735534675,3.9644326963313246,3.9644326963313246,0.25333800667899714,0.22355489693494401,-1189.3298088993974,-30.958044119497444,30.958044119497444,CALL_STATE_EXIT,,
2021-05-03,QQQ_Full_50_15_35,QQQ,51,cash_secured_put,OPEN,put,-1.0,310.0,2021-06-18,5,336.19,4.093763126348918,3.991419048190195,4.196107204507641,3.991419048190195,0.28914032246096216,-0.20169036353138417,1995.7095240950975,-54.42203907936152,54.42203907936152,CONDITIONAL_ENTRY_CSP,,
2021-05-17,QQQ_Full_50_15_35,QQQ,52,insurance,OPEN,put,1.0,300.0,2021-07-16,8,324.41,6.382503199399935,6.222940619414937,6.542065779384933,6.542065779384933,0.308620004430555,-0.24780835607245333,-5233.652623507946,-132.8500639879984,132.8500639879984,RISK_WARNING_INSURANCE_ENTRY,,
2021-05-17,QQQ_Full_50_15_35,QQQ,52,insurance,OPEN,put,-1.0,274.0,2021-07-16,8,324.41,2.259071557420995,2.2025947684854703,2.31554834635652,2.2025947684854703,0.3419589149569497,-0.0999974052246624,1762.0758147883762,-50.38143114841991,50.38143114841991,RISK_WARNING_INSURANCE_ENTRY,,
2021-05-19,QQQ_Full_50_15_35,QQQ,52,insurance,CLOSE,put,1.0,300.0,2021-07-16,8,322.59,6.704981293726135,6.5373567613829815,6.872605826069289,6.5373567613829815,0.3105925788170751,-0.26037139444903856,5229.885409106385,-139.29962587452283,139.29962587452283,INSURANCE_RECOVERY_EXIT,,
2021-05-19,QQQ_Full_50_15_35,QQQ,52,insurance,CLOSE,put,-1.0,274.0,2021-07-16,8,322.59,2.3699876838544895,2.310737991758127,2.429237375950852,2.429237375950852,0.34457283149641005,-0.1053550545332861,-1943.3899007606815,-52.599753677089865,52.599753677089865,INSURANCE_RECOVERY_EXIT,,
2021-05-28,QQQ_Full_50_15_35,QQQ,51,cash_secured_put,CLOSE,put,-1.0,310.0,2021-06-18,5,333.93,0.8331462767472786,0.8123176198285966,0.8539749336659606,0.8539749336659606,0.23744641092444527,-0.09191004632059888,-426.98746683298026,-13.664328459340982,13.664328459340982,CSP_PROFIT_TARGET,,
2021-06-16,QQQ_Full_50_15_35,QQQ,53,covered_call,OPEN,call,-1.0,356.0,2021-07-16,3,341.01,2.944049146549972,2.8704479178862226,3.017650375213721,2.8704479178862226,0.21177000615817718,0.24662188404155352,861.1343753658668,-24.030368599124788,24.030368599124788,GREED_EXHAUSTION_COVERED_CALL,,
2021-06-25,QQQ_Full_50_15_35,QQQ,53,covered_call,CLOSE,call,-1.0,356.0,2021-07-16,3,349.46,3.6969014286975863,3.6044788929801466,3.789323964415026,3.789323964415026,0.1920158639043095,0.3499643645513525,-1136.7971893245078,-29.676760715231925,29.676760715231925,CALL_STATE_EXIT,,
2021-07-02,QQQ_Full_50_15_35,QQQ,54,covered_call,OPEN,call,-1.0,381.0,2021-08-20,3,358.64,4.3244870530294435,4.216374876703707,4.43259922935518,4.216374876703707,0.23144364861415212,0.2488179011114067,1264.912463011112,-34.383652897720935,34.383652897720935,GREED_EXHAUSTION_COVERED_CALL,,
2021-07-20,QQQ_Full_50_15_35,QQQ,54,covered_call,CLOSE,call,-1.0,381.0,2021-08-20,3,358.79,2.071720102916295,2.019927100343388,2.1235131054892022,2.1235131054892022,0.21531790334801068,0.17567869690581123,-637.0539316467607,-17.48790077187216,17.48790077187216,CALL_STATE_EXIT,,
2021-07-21,QQQ_Full_50_15_35,QQQ,55,insurance,OPEN,put,1.0,332.0,2021-10-15,7,361.56,8.348164499598084,8.139460387108132,8.556868612088037,8.556868612088037,0.2921524575335293,-0.25267815453155634,-5989.808028461625,-150.64287874296673,150.64287874296673,RISK_WARNING_INSURANCE_ENTRY,,
2021-07-21,QQQ_Full_50_15_35,QQQ,55,insurance,OPEN,put,-1.0,298.0,2021-10-15,7,361.56,2.902919306215871,2.8303463235604744,2.975492288871268,2.8303463235604744,0.32886045293685523,-0.09935550726267096,1981.242426492332,-55.35108785877768,55.35108785877768,RISK_WARNING_INSURANCE_ENTRY,,
2021-07-23,QQQ_Full_50_15_35,QQQ,55,insurance,CLOSE,put,1.0,332.0,2021-10-15,7,368.2,6.6751225536389995,6.508244489798025,6.842000617479974,6.508244489798025,0.29318388620821095,-0.21184983702865398,4555.771142858617,-121.36464468868236,121.36464468868236,INSURANCE_RECOVERY_EXIT,,
2021-07-23,QQQ_Full_50_15_35,QQQ,55,insurance,CLOSE,put,-1.0,298.0,2021-10-15,7,368.2,2.195656346573063,2.140764937908737,2.2505477552373896,2.2505477552373896,0.32857413046056305,-0.07850234573351463,-1575.3834286661727,-42.97398606502848,42.97398606502848,INSURANCE_RECOVERY_EXIT,,
2021-07-29,QQQ_Full_50_15_35,QQQ,56,covered_call,OPEN,call,-1.0,390.0,2021-09-17,3,366.48,4.536056553891839,4.422655140044544,4.649457967739135,4.422655140044544,0.23531067404019404,0.24892805782587582,1326.796542013363,-35.97042415418869,35.97042415418869,GREED_EXHAUSTION_COVERED_CALL,,
2021-08-19,QQQ_Full_50_15_35,QQQ,57,cash_secured_put,OPEN,put,-1.0,343.0,2021-09-17,4,363.96,2.9559458015623363,2.882047156523278,3.0298444466013947,2.882047156523278,0.2555173095944609,-0.19619005623880637,1152.818862609311,-32.159458015623365,32.159458015623365,CONDITIONAL_ENTRY_CSP,,
2021-08-20,QQQ_Full_50_15_35,QQQ,56,covered_call,CLOSE,call,-1.0,390.0,2021-09-17,3,367.73,1.6763830633378518,1.6344734867544055,1.718292639921298,1.718292639921298,0.20589012400402468,0.15663909827297684,-515.4877919763894,-14.522872975033888,14.522872975033888,CALL_STATE_EXIT,,
2021-08-23,QQQ_Full_50_15_35,QQQ,57,cash_secured_put,CLOSE,put,-1.0,343.0,2021-09-17,4,373.23,0.6842556958234383,0.6671493034278523,0.7013620882190242,0.7013620882190242,0.2220557029177719,-0.06974064088222212,-280.5448352876097,-9.442556958234391,9.442556958234391,CSP_PROFIT_TARGET,,
2021-09-09,QQQ_Full_50_15_35,QQQ,58,covered_call,OPEN,call,-1.0,398.0,2021-10-15,3,379.47,3.91501540651592,3.8171400213530218,4.012890791678818,3.8171400213530218,0.2214121981906023,0.2555798319503859,1145.1420064059066,-31.312615548869452,31.312615548869452,GREED_EXHAUSTION_COVERED_CALL,,
2021-09-14,QQQ_Full_50_15_35,QQQ,59,cash_secured_put,OPEN,put,-1.0,355.0,2021-10-15,4,375.26,3.0167988961923697,2.9413789237875605,3.092218868597179,2.9413789237875605,0.23637286924825202,-0.20173462412738802,1176.5515695150243,-32.7679889619237,32.7679889619237,CONDITIONAL_ENTRY_CSP,,
2021-09-21,QQQ_Full_50_15_35,QQQ,58,covered_call,CLOSE,call,-1.0,398.0,2021-10-15,3,366.15,1.2248273074827267,1.1942066247956586,1.2554479901697948,1.2554479901697948,0.2573054731667349,0.10827174510162489,-376.63439705093845,-11.136204806120425,11.136204806120425,CALL_STATE_EXIT,,
2021-09-22,QQQ_Full_50_15_35,QQQ,60,insurance,OPEN,put,1.0,340.0,2021-12-17,7,369.57,8.284188968873238,8.077084244651408,8.491293693095068,8.491293693095068,0.28436487040572084,-0.2525687366782124,-5943.905585166548,-149.52330695528119,149.52330695528119,RISK_WARNING_INSURANCE_ENTRY,,
2021-09-22,QQQ_Full_50_15_35,QQQ,60,insurance,OPEN,put,-1.0,306.0,2021-12-17,7,369.57,2.8541290015133924,2.7827757764755576,2.9254822265512272,2.7827757764755576,0.31940167270249387,-0.0987301626187098,1947.9430435328902,-54.49725752648436,54.49725752648436,RISK_WARNING_INSURANCE_ENTRY,,
2021-09-27,QQQ_Full_50_15_35,QQQ,60,insurance,CLOSE,put,1.0,340.0,2021-12-17,7,370.35,7.263256331654176,7.081674923362822,7.44483773994553,7.081674923362822,0.2779858980849204,-0.23834409176132598,4957.172446353975,-131.65698580394783,131.65698580394783,INSURANCE_RECOVERY_EXIT,,
2021-09-27,QQQ_Full_50_15_35,QQQ,60,insurance,CLOSE,put,-1.0,306.0,2021-12-17,7,370.35,2.2885585471527,2.2313445834738825,2.3457725108315177,2.3457725108315177,0.31207614347675916,-0.08603044494218981,-1642.0407575820623,-44.59977457517231,44.59977457517231,INSURANCE_RECOVERY_EXIT,,
2021-10-05,QQQ_Full_50_15_35,QQQ,61,insurance,OPEN,put,1.0,330.0,2021-12-17,1,357.38,7.328488140473311,7.145275936961479,7.511700343985144,7.511700343985144,0.28843616582304527,-0.24947330599828038,-751.1700343985144,-18.97122035118324,18.97122035118324,RISK_WARNING_INSURANCE_ENTRY,,
2021-10-05,QQQ_Full_50_15_35,QQQ,61,insurance,OPEN,put,-1.0,300.0,2021-12-17,1,357.38,2.562940120726047,2.498866617707896,2.6270136237441983,2.498866617707896,0.3210114637576344,-0.09937354863694446,249.8866617707896,-7.057350301815118,7.057350301815118,RISK_WARNING_INSURANCE_ENTRY,,
2021-10-08,QQQ_Full_50_15_35,QQQ,61,insurance,CLOSE,put,1.0,330.0,2021-12-17,1,361.16,5.767297388943447,5.6231149542198615,5.911479823667033,5.6231149542198615,0.28041896204877653,-0.21477186034209172,562.3114954219861,-15.068243472358583,15.068243472358583,INSURANCE_RECOVERY_EXIT,,
2021-10-08,QQQ_Full_50_15_35,QQQ,61,insurance,CLOSE,put,-1.0,300.0,2021-12-17,1,361.16,1.813598685125843,1.768258717997697,1.858938652253989,1.858938652253989,0.3113551064277786,-0.07733316929466579,-185.8938652253989,-5.183996712814603,5.183996712814603,INSURANCE_RECOVERY_EXIT,,
2021-10-13,QQQ_Full_50_15_35,QQQ,59,cash_secured_put,CLOSE,put,-1.0,355.0,2021-10-15,4,360.0,0.6079335340928225,0.5927351957405019,0.623131872445143,0.623131872445143,0.21672291666666665,-0.18986593240332011,-249.2527489780572,-8.679335340928215,8.679335340928215,CSP_PROFIT_TARGET,,
2021-11-08,QQQ_Full_50_15_35,QQQ,62,covered_call,OPEN,call,-1.0,429.0,2021-12-17,1,398.06,2.1997816671444,2.1447871254657898,2.25477620882301,2.1447871254657898,0.218000644198166,0.15362114221736675,214.47871254657898,-6.149454167861018,6.149454167861018,GREED_EXHAUSTION_COVERED_CALL,,
2021-11-26,QQQ_Full_50_15_35,QQQ,62,covered_call,CLOSE,call,-1.0,429.0,2021-12-17,1,391.2,1.0049620908531978,0.9798380385818678,1.0300861431245276,1.0300861431245276,0.276252990797546,0.08653386605969417,-103.00861431245276,-3.1624052271329854,3.1624052271329854,CALL_STATE_EXIT,,
2021-11-29,QQQ_Full_50_15_35,QQQ,63,insurance,OPEN,put,1.0,370.0,2022-02-18,2,399.69,7.908345509192756,7.710636871462937,8.106054146922576,8.106054146922576,0.2645671315010416,-0.2496488040236829,-1621.2108293845151,-40.84172754596392,40.84172754596392,RISK_WARNING_INSURANCE_ENTRY,,
2021-11-29,QQQ_Full_50_15_35,QQQ,63,insurance,OPEN,put,-1.0,338.0,2022-02-18,2,399.69,2.796427125072384,2.7265164469455745,2.8663378031991935,2.7265164469455745,0.2931544967147284,-0.10073031048295061,545.3032893891149,-15.282135625361903,15.282135625361903,RISK_WARNING_INSURANCE_ENTRY,,
2021-12-08,QQQ_Full_50_15_35,QQQ,63,insurance,CLOSE,put,1.0,370.0,2022-02-18,2,399.61,7.10879576666585,6.931075872499203,7.286515660832496,6.931075872499203,0.2660961050428587,-0.2404682056463865,1386.2151744998407,-36.843978833329246,36.843978833329246,INSURANCE_PARTIAL_MONETIZATION,,
2021-12-08,QQQ_Full_50_15_35,QQQ,63,insurance,CLOSE,put,-1.0,338.0,2022-02-18,2,399.61,2.316364436504763,2.258455325592144,2.374273547417382,2.374273547417382,0.2948616318534149,-0.09031911849441904,-474.8547094834764,-12.881822182523816,12.881822182523816,INSURANCE_PARTIAL_MONETIZATION,,
2021-12-08,QQQ_Full_50_15_35,QQQ,64,cash_secured_put,OPEN,put,-1.0,363.0,2022-01-21,1,399.61,3.0800405660848824,3.00303955193276,3.1570415802370047,3.00303955193276,0.2769414525237098,-0.1484921144571227,300.303955193276,-8.350101415212224,8.350101415212224,CONDITIONAL_ENTRY_CSP,,
2021-12-30,QQQ_Full_50_15_35,QQQ,64,cash_secured_put,CLOSE,put,-1.0,363.0,2022-01-21,1,400.35,0.6373472799814408,0.6214135979819048,0.6532809619809768,0.6532809619809768,0.2576456747189088,-0.05745580526664528,-65.32809619809768,-2.243368199953604,2.243368199953604,CSP_PROFIT_TARGET,,
2022-01-21,QQQ_Full_50_15_35,QQQ,65,insurance,OPEN,put,1.0,321.0,2022-04-14,7,351.69,8.308425805752734,8.100715160608916,8.516136450896552,8.516136450896552,0.3123212979015753,-0.24710192862302027,-5961.295515627586,-149.9474516006726,149.9474516006726,RISK_WARNING_INSURANCE_ENTRY,,
2022-01-21,QQQ_Full_50_15_35,QQQ,65,insurance,OPEN,put,-1.0,288.0,2022-04-14,7,351.69,3.0504009839071884,2.9741409593095085,3.1266610085048683,2.9741409593095085,0.3511921364109172,-0.1014901199046157,2081.898671516656,-57.93201721837592,57.93201721837592,RISK_WARNING_INSURANCE_ENTRY,,
2022-01-27,QQQ_Full_50_15_35,QQQ,65,insurance,CLOSE,put,1.0,321.0,2022-04-14,6,341.1,10.902325260002371,10.629767128502312,11.17488339150243,10.629767128502312,0.31756035147237976,-0.313551017215293,6377.8602771013875,-167.43487890003536,167.43487890003536,INSURANCE_PARTIAL_MONETIZATION,,
2022-01-27,QQQ_Full_50_15_35,QQQ,65,insurance,CLOSE,put,-1.0,288.0,2022-04-14,6,341.1,4.144748411950694,4.0411297016519265,4.248367122249461,4.248367122249461,0.35990173166869704,-0.13500429007347525,-2549.0202733496767,-66.0712261792604,66.0712261792604,INSURANCE_PARTIAL_MONETIZATION,,
2022-02-03,QQQ_Full_50_15_35,QQQ,65,insurance,CLOSE,put,1.0,321.0,2022-04-14,1,353.55,6.28429645619795,6.127189044793001,6.441403867602899,6.127189044793001,0.3065608520466682,-0.21678773835577667,612.7189044793001,-16.36074114049491,16.36074114049491,INSURANCE_RECOVERY_EXIT,,
2022-02-03,QQQ_Full_50_15_35,QQQ,65,insurance,CLOSE,put,-1.0,288.0,2022-04-14,1,353.55,1.9351314143891898,1.8867531290294601,1.9835096997489194,1.9835096997489194,0.34427383664141215,-0.07602537831972442,-198.35096997489194,-5.487828535972966,5.487828535972966,INSURANCE_RECOVERY_EXIT,,
2022-03-07,QQQ_Full_50_15_35,QQQ,66,cash_secured_put,OPEN,put,-1.0,284.0,2022-04-14,1,324.86,3.681873766936718,3.5898269227633,3.773920611110136,3.5898269227633,0.4281568471481523,-0.14892465551815012,358.98269227633,-9.854684417341813,9.854684417341813,CONDITIONAL_ENTRY_CSP,,
2022-03-18,QQQ_Full_50_15_35,QQQ,66,cash_secured_put,CLOSE,put,-1.0,284.0,2022-04-14,1,351.49,0.5566203845208992,0.5427048749078768,0.5705358941339217,0.5705358941339217,0.4387961908535916,-0.032459230524111524,-57.05358941339217,-2.041550961302246,2.041550961302246,CSP_PROFIT_TARGET,,
2022-08-23,QQQ_Full_50_15_35,QQQ,67,insurance,OPEN,put,1.0,287.0,2022-11-18,7,314.1,8.351858414561619,8.143061954197579,8.560654874925659,8.560654874925659,0.3330105534681808,-0.2514230963149182,-5992.458412447961,-150.70752225482784,150.70752225482784,RISK_WARNING_INSURANCE_ENTRY,,
2022-08-23,QQQ_Full_50_15_35,QQQ,67,insurance,OPEN,put,-1.0,253.0,2022-11-18,7,314.1,2.9697341149302936,2.8954907620570363,3.043977467803551,2.8954907620570363,0.38088522077438863,-0.09928836279454999,2026.8435334399253,-56.52034701128014,56.52034701128014,RISK_WARNING_INSURANCE_ENTRY,,
2022-09-09,QQQ_Full_50_15_35,QQQ,67,insurance,CLOSE,put,1.0,287.0,2022-11-18,6,307.09,8.201884534638552,7.996837421272588,8.406931648004516,7.996837421272588,0.3248497050672189,-0.2807025137559529,4798.102452763553,-126.9282680195785,126.9282680195785,INSURANCE_PARTIAL_MONETIZATION,,
2022-09-09,QQQ_Full_50_15_35,QQQ,67,insurance,CLOSE,put,-1.0,253.0,2022-11-18,6,307.09,2.485574558085826,2.4234351941336807,2.5477139220379716,2.5477139220379716,0.37397813551700215,-0.09778191094642884,-1528.628353222783,-41.18361837128729,41.18361837128729,INSURANCE_PARTIAL_MONETIZATION,,
2022-09-12,QQQ_Full_50_15_35,QQQ,67,insurance,CLOSE,put,1.0,287.0,2022-11-18,1,310.74,7.263168723230095,7.081589505149342,7.4447479413108475,7.081589505149342,0.3325593659378726,-0.25403620005784355,708.1589505149342,-18.80792180807527,18.80792180807527,INSURANCE_RECOVERY_EXIT,,
2022-09-12,QQQ_Full_50_15_35,QQQ,67,insurance,CLOSE,put,-1.0,253.0,2022-11-18,1,310.74,2.140009765022203,2.086509520896648,2.193510009147758,2.193510009147758,0.3815286965653636,-0.08569418762745185,-219.3510009147758,-6.000024412555499,6.000024412555499,INSURANCE_RECOVERY_EXIT,,
2022-09-12,QQQ_Full_50_15_35,QQQ,68,cash_secured_put,OPEN,put,-1.0,279.0,2022-10-21,2,310.74,2.844930844067406,2.773807572965721,2.916054115169091,2.773807572965721,0.34390218669297773,-0.14948403332060547,554.7615145931442,-15.52465422033703,15.52465422033703,CONDITIONAL_ENTRY_CSP,,
2022-10-21,QQQ_Full_50_15_35,QQQ,68,cash_secured_put,SETTLE,put,-1.0,279.0,2022-10-21,2,275.42,3.579999999999984,3.579999999999984,3.579999999999984,3.579999999999984,0.0,-1.0,-715.9999999999968,-0.0,0.0,EXPIRY,,
2022-10-21,QQQ_Full_50_15_35,QQQ,68,cash_secured_put,ASSIGN,put,-1.0,279.0,2022-10-21,2,275.42,,,,,,,0.0,0.0,0.0,CSP_ITM_EXPIRY,200.0,276.2261924270343
2022-10-26,QQQ_Full_50_15_35,QQQ,68,assigned_inventory,SELL_ASSIGNED,,,,,2,277.93,,,,277.93,,,55586.0,-27.793,27.793,ASSIGNED_CAPACITY_EXIT,200.0,276.2261924270343
2023-03-14,QQQ_Full_50_15_35,QQQ,69,insurance,OPEN,put,1.0,275.0,2023-05-19,8,297.37,6.682788989591685,6.515719264851893,6.849858714331478,6.849858714331478,0.33186958745999323,-0.2485828747339349,-5479.886971465182,-138.85577979183384,138.85577979183384,RISK_WARNING_INSURANCE_ENTRY,,
2023-03-14,QQQ_Full_50_15_35,QQQ,69,insurance,OPEN,put,-1.0,248.0,2023-05-19,8,297.37,2.4276222695292944,2.366931712791062,2.488312826267527,2.366931712791062,0.3724851900652051,-0.10141465014825621,1893.5453702328496,-53.75244539058603,53.75244539058603,RISK_WARNING_INSURANCE_ENTRY,,
2023-03-31,QQQ_Full_50_15_35,QQQ,69,insurance,CLOSE,put,1.0,275.0,2023-05-19,8,320.93,1.4973197184033857,1.459886725443301,1.5347527113634705,1.459886725443301,0.32747682463890904,-0.08139361874726721,1167.9093803546407,-35.14639436806779,35.14639436806779,INSURANCE_RECOVERY_EXIT,,
2023-03-31,QQQ_Full_50_15_35,QQQ,69,insurance,CLOSE,put,-1.0,248.0,2023-05-19,8,320.93,0.324233015254741,0.314233015254741,0.33423301525474103,0.33423301525474103,0.36149929984669665,-0.019870547061741812,-267.3864122037928,-13.200000000000006,13.200000000000006,INSURANCE_RECOVERY_EXIT,,
2023-04-12,QQQ_Full_50_15_35,QQQ,70,covered_call,OPEN,call,-1.0,333.0,2023-05-19,3,313.04,3.673515176971833,3.581677297547537,3.765353056396129,3.581677297547537,0.25453935009164796,0.2519426239828074,1074.503189264261,-29.5013638272888,29.5013638272888,GREED_EXHAUSTION_COVERED_CALL,,
2023-04-17,QQQ_Full_50_15_35,QQQ,70,covered_call,CLOSE,call,-1.0,333.0,2023-05-19,3,318.84,3.632553236124707,3.5417394052215894,3.7233670670278247,3.7233670670278247,0.2232297984053254,0.2857871044087743,-1117.0101201083473,-29.194149270935302,29.194149270935302,CALL_STATE_EXIT,,
2023-10-23,QQQ_Full_50_15_35,QQQ,71,insurance,OPEN,put,1.0,333.0,2024-01-19,7,355.67,6.960440767133278,6.786429747954946,7.13445178631161,7.13445178631161,0.2550934893206979,-0.2465870518818769,-4994.116250418127,-126.35771342483237,126.35771342483237,RISK_WARNING_INSURANCE_ENTRY,,
2023-10-23,QQQ_Full_50_15_35,QQQ,71,insurance,OPEN,put,-1.0,304.0,2024-01-19,7,355.67,2.475823285131284,2.4139277030030017,2.5377188672595663,2.4139277030030017,0.2835699550561193,-0.09958455600720018,1689.7493921021014,-47.87690748979759,47.87690748979759,RISK_WARNING_INSURANCE_ENTRY,,
2023-11-02,QQQ_Full_50_15_35,QQQ,71,insurance,CLOSE,put,1.0,333.0,2024-01-19,7,363.44,4.075463953603801,3.973577354763706,4.1773505524438965,3.973577354763706,0.24267528369239913,-0.1758161398575343,2781.5041483345944,-75.87061918806664,75.87061918806664,INSURANCE_RECOVERY_EXIT,,
