date,QQQ_PS_Only,TQQQ_PS_Only,QQQ_PS_Insurance,QQQ_PS_GreedCall,QQQ_PS_Premium,QQQ_Full_35_20_45,QQQ_Full_50_15_35,QQQ_Full_60_10_30,TQQQ_PS_Insurance,TQQQ_PS_GreedCall,TQQQ_Full_35_20_45,QQQ_Static35,TQQQ_Static35,QQQ_BuyHold,TQQQ_BuyHold,BIL_like_Cash
2018-10-31,117.72510610272016,147.96557839350774,117.55265592616698,117.68150088293348,117.6280063370456,117.45555616049239,124.73483653481756,129.8179612073919,145.92800757447705,147.51113056612124,144.05660366897405,118.41010305213973,152.75259127251329,152.44918579472198,276.2922822911819,102.41053167425058
2018-11-01,118.3760348402047,150.6665743926976,118.20263114762236,118.33218851729563,118.54541373494007,118.37201004235772,125.8686153966354,131.05769927666984,148.59180931071722,150.20383097537092,147.91497126780877,118.96349597554882,155.0959972134376,154.46005716546853,288.3578171965627,102.41949259577208
2018-11-02,117.61221849053108,147.85654345160034,117.43993367792866,117.56865508416298,117.45711585835853,117.2848310457561,124.52081848262463,129.58336813624166,145.82047410621172,147.40243050407577,143.8356828628316,118.32166084713525,152.67320156821896,152.05419320403962,275.4413445662761,102.42837301606262
2018-11-05,117.4558511343013,147.08704448248767,117.2837953771577,117.41234564619009,117.24878455171716,117.07672879457351,124.26974207734844,129.3191655483997,145.06157157893202,146.63529490310913,142.8094791138844,118.22567192699931,152.15867541893397,151.67715482202468,272.744591676898,102.43729485252176
2018-11-06,117.93232835772136,148.7424181526444,117.75957463067121,117.8886463830922,117.87623084359006,117.7034771165399,124.87621204145162,130.02773987217563,146.69414980489472,148.28558441128652,145.00306712991667,118.5459341619366,153.29410248388234,152.82622417673696,278.5148808263836,102.44633941526172
2018-11-07,119.8977975693238,155.99705399336978,119.72216471543508,119.85338758756181,120.4797662890376,120.3041334351489,127.38707691129412,132.96756273347236,153.84888515219285,155.51793903274393,154.6859798578231,119.85417761579744,158.23607958813238,157.6199978909274,304.123449472927,102.45534412326984
2018-11-08,119.2718892436565,153.85238767333308,119.09717325452883,119.22771109749031,119.70408434884068,119.52936835971293,126.68469943854915,132.19341179073572,151.7337521165708,153.37985964299327,152.01256830196914,119.59350056670752,157.30156073788368,156.6145622055541,298.9416197451424,102.46443093652842
2018-11-09,117.6660100219595,147.601032940768,117.49364641257876,117.62242669128109,118.0923860431706,117.92002243378981,124.8717126949091,130.18962263635498,145.568482121556,147.14770474465502,145.83596940327942,118.89494689034545,154.5130558750889,153.9752935314493,283.7517463274209,102.47343723472385
2018-11-12,114.81973621242314,137.23049644742028,114.65154198064775,114.77720713770717,115.23579844036496,115.06760420858953,121.66166197433704,126.64532129239106,135.3407538594602,136.8090193603923,135.58944732544026,117.64260135097074,149.77115133152932,149.31617638226425,258.824774565006,102.48248498860664
2018-11-13,114.89907882227558,137.18982269432854,114.73076836510417,114.85652035916442,115.31542855708786,115.1471180999164,121.75031551918035,126.74237714713247,135.3006402072601,136.76847052891355,135.54925996297249,117.68400989436554,149.7591688207208,149.4418558429359,258.7231700605397,102.49153354134867
2018-11-14,114.19987376988303,134.40685100324308,114.03258754652823,114.1575742913759,114.61368985654839,114.44640363319354,120.96243406669618,125.87328017150978,132.55599163138504,133.99404620034593,132.79956799737357,117.37659054187053,148.43757130766454,148.30176359255728,252.1569789594008,102.50066423550743
2018-11-15,115.80015372835746,140.16444596656288,115.63052332736284,115.75726150832205,116.21976860943583,116.05013820844114,122.76274432055965,127.85621995498259,138.23430121216904,139.73395781764393,138.4883116746901,118.10207037614084,151.22691030609633,150.89614674499364,265.65344396934967,102.50979574309507
2018-11-16,115.47703871119406,138.9375057457788,115.30788162675525,115.43426617252315,115.89548274866696,115.72632566422811,122.3981123105844,127.45345331228106,137.02425666143003,138.5107859078665,137.27604362389854,117.96378941819485,150.65530262036447,150.36649758930596,262.7407815079805,102.51888738569373
2018-11-19,112.47874312803859,128.28559135830213,112.31397811101675,112.4370811539891,112.88632250424762,112.72155748722574,119.02081472224131,123.72913322793649,126.51902524007552,127.89158682758126,126.75150846484051,116.62964570154787,145.6095365244449,145.48295283177865,237.5555649633803,102.5279391525363
2018-11-20,110.87053689606232,122.59432234898695,110.70812766751943,110.82947059942208,111.27228875611482,111.10987952757189,117.21204911659538,121.73755971234897,120.90612826689564,122.2177974568715,121.1282975931294,115.90593476141346,142.79065786245175,142.8795925750086,224.37661402988888,102.53707308997271
2018-11-21,111.54682798593494,124.7948870389324,111.38342808920146,111.50551119199137,111.95103046281405,111.78763056608054,117.97105262111822,122.57159831962542,123.0763899198354,124.41160353543428,123.30254717932034,116.22108405460673,143.9191963591172,143.96582219938506,229.40603700097392,102.54624853044167
2018-11-23,110.90336309359716,122.58626164339832,110.74090577944413,110.86228463817787,111.30523390306841,111.14277658891531,117.24733083491789,121.77477041316997,120.89817856184281,122.20976150819037,121.12033328020982,115.93367337984304,142.8121536410101,142.92447809667703,224.3258117776557,102.55550617787847
2018-11-26,112.9561129618698,129.319753538909,112.79064866739688,112.91427417068067,113.36542214136149,113.19995784688852,119.55247770027133,124.30911541667551,127.53894641473877,128.92257277786993,127.77330378106662,116.8783733690379,146.25136225671739,146.2280524914749,239.7231277253294,102.56476466107507
2018-11-27,113.26327056194114,130.39638449770615,113.09735632621,113.22131799999313,113.67369276154268,113.50777852581153,119.89721643456602,124.68799572241416,128.60075154817622,129.9958970716614,128.83706001933612,117.02335627753196,146.79148574278278,146.72179322982788,242.21243808475532,102.57402398010697
2018-11-28,116.18144287248981,140.28837919659603,116.01125393829523,116.13840942347203,116.6024393976655,116.43225046347085,123.17870087652159,128.30067896328293,138.35652781059395,139.85751041058745,138.61076286885225,118.34838283566431,151.6708274695409,151.44375010934877,265.1750560941537,102.58328413504965
2018-11-29,115.88050923315016,139.26063691531226,115.71076112301559,115.83758724954465,116.3004152914377,116.13066718130307,122.83900982493121,127.92537193994873,137.3429381295606,138.8329246421353,137.5953106806016,118.22025222296368,151.19237659969684,150.95000937099584,262.7407815079804,102.59250441832609
2018-11-30,116.5551747654368,141.59675835981582,116.3844383683173,116.51200288663223,116.97752555016021,116.80678915304065,123.59820603965046,128.76184435969708,139.64688984285561,141.16187113874568,139.9034959874056,118.52727591092386,152.30954116901233,152.04521609970598,268.2443588332418,102.6016033963965
2018-12-03,118.18682630168797,147.40955964974899,118.01369977212505,118.14305006136523,118.61508955926483,118.44196302970187,125.43590800029239,130.78826564478524,145.37964552749474,146.9568195270383,145.6467858152364,119.25911481782072,155.05264351462094,154.70243898247818,282.00330214639536,102.61070318145964
2018-12-04,114.56233232588662,134.4460224810525,114.39451515340764,114.51989859322144,114.9774618218953,114.80964464941627,121.34797909941446,126.27449206646546,132.59462369549442,134.03309737049213,132.83827104927968,117.66498804285092,149.09480011885813,148.76857301790915,250.9969942000764,102.61984449212005
2018-12-06,115.2114672487475,136.012250574498,115.04269918791718,115.16879307738645,115.62894895815738,115.460180897327,122.07784925545538,127.07799669906323,134.13928393042985,135.5945150954588,134.3857696525309,117.96267740020315,149.8622891539498,149.81889422495084,254.64628931882663,102.62914950579723
2018-12-07,112.1705122371931,125.36346603360333,112.00619873364452,112.12896443144793,112.5769747041024,112.41266120055376,118.65358348241001,123.30312508245098,123.63713925587605,124.97843624903346,123.864326912281,116.60647995566045,144.73664914987597,144.8725097370877,229.71931755641185,102.63841463734984
2018-12-10,113.11226424446544,128.50962517108425,112.94657121105023,113.07036761505283,113.52213925569194,113.35644622227667,119.71136036303254,124.46636033022982,126.73997397885356,128.11493256357838,126.9728632048125,117.0406857248766,146.33312177893268,146.38964036948133,236.92053681046548,102.64763987580832
2018-12-11,113.41396006094075,129.614184821933,113.24782508698678,113.37195168380654,113.82492830089002,113.65879332693596,120.04993806445626,124.83843297070902,127.82932321024603,129.2160997718131,128.06421415430017,117.18320523425301,146.89082070063716,146.87440400350062,239.46064942212462,102.65690667663046
2018-12-12,113.75491511759456,130.76869865862676,113.58828069401883,113.71278045116935,114.16711884653883,114.000484422963,120.57371105751358,125.49496744249838,128.9679387297139,130.36706774121484,129.20492192042602,117.55106404023988,148.1946650730529,148.16710702755196,245.49341687481504,102.66617431403877
2018-12-13,113.77395127182557,130.78606263464383,113.6072889630496,113.73180955443465,114.18622398041569,114.01956167163961,120.597720133359,125.52261528197953,128.98506359382924,130.3843783871178,129.22207825209045,117.570486403604,148.21417122651044,148.21199254922038,245.54421912704817,102.67552426919949
2018-12-14,112.78328610648228,127.24216751355821,112.61807497824307,112.74151133012624,113.19196902842563,113.02675790018635,119.1055279373443,123.66270920806915,125.4899699396985,126.85136765857638,125.7205622386187,116.57549779569365,144.30996308489355,144.60319660707702,227.02256466703378,102.68487507587398
2018-12-17,111.86980853279547,124.29226566461935,111.70593551648564,111.82837210729501,112.27518136601178,112.11130834970184,117.73439237108872,121.95777623239366,122.58068992991751,123.91052586604259,122.80593632297783,115.65782674690446,141.05766882713758,141.32655352528022,212.36611489776064,102.69418598617352
2018-12-18,112.12950166475233,125.04601641980675,111.96524823573412,112.08796904926766,112.53581552523994,112.37156209622165,118.11716823155953,122.42988017111604,123.32406110520347,124.66196162069534,123.55067346933177,115.91914413683588,141.889681172524,142.21528685431548,215.90957199102513,102.70341623741395
2018-12-19,111.14472172460184,121.7987448732727,110.98191085512055,111.10355387027265,111.5474671242181,111.38465625473674,116.64316131644681,120.60033220794655,120.12150634899676,121.42466344442265,120.34223390445067,114.92964922647349,138.3077078845285,138.7231932685101,200.30057999237988,102.71260656295425
2018-12-20,110.57111711048633,120.04399039449822,110.40914648842765,110.53016171852899,110.97178398927008,110.80981336721128,115.78598599597728,119.53817584591168,118.39091584510982,119.67529835667503,118.60846337874227,114.35327405866333,136.37080406788903,136.71232189776356,192.2526565344399,102.72183846985368
2018-12-21,109.34373460033203,115.87602439567553,109.18356191532843,109.3032338291934,109.7399539205465,109.5797812355428,113.9608703263742,117.28235470462577,114.28034512690655,115.52013346411873,114.49033934012431,113.11945254093172,131.76782809825608,132.47512865226193,173.6801998221923,102.73103044389136
2018-12-24,108.37653559287126,112.79455395509655,108.21777971389248,108.33639307093446,108.76925015870131,108.61049427972245,112.528564850104,115.51721601907022,111.24130830039914,112.44812716757973,111.44571817497484,112.1469309960064,128.36141279827578,129.1990331738295,160.82299648617771,102.74022324046479
2018-12-26,110.819000498776,120.10937476427176,110.65666676356759,110.7779532911475,111.22056561089661,111.05823187568818,116.11697883910917,119.92115188216484,118.45539983463733,119.74048191092706,118.67306585990221,114.60444828328484,136.45485313426374,137.26609475736615,189.7675796960334,102.74966147922675
2018-12-27,110.97987555356173,120.73087289650195,110.81730615977105,110.93876875803093,111.38202361453698,111.21945422074626,116.35135537249022,120.20851795480863,119.06833958138311,120.36007123112825,119.2871319053105,114.76648842866115,137.14166333859941,137.79729635717493,192.46433258541148,102.75905981135809
2018-12-28,110.9654042193081,120.55907052563337,110.80285602391959,110.92430278393988,111.36749984177608,111.20495164638756,116.32548541211423,120.17442180453777,118.89890302762771,120.18879651821248,119.11738400583982,114.75222683396001,136.95227298636854,137.72526902160763,191.67266415477775,102.7683366709244
2018-12-31,111.30866606541908,121.54858526708128,111.14561504129739,111.26743748632816,111.7120055357931,111.54895451167137,116.83090626522494,120.79682910774451,119.87479158395833,121.17527215536803,120.09506579222543,115.09762894230569,138.04545638140985,138.88670980763018,196.01202319969542,102.77757358689901
2019-01-02,111.47626368739986,122.18232369754772,111.31296715711167,111.43497303037687,111.88021046660685,111.71691393631862,117.07564364350382,121.09731512125153,120.49980307301831,121.80706418008265,120.72122576220528,115.26641135525162,138.74556652407503,139.44492165827668,198.81884763557875,102.78701525685352
2019-01-03,108.54017635802626,112.68757315204535,108.38118076910126,108.49997322377172,108.93348389457348,108.77448830564849,113.80615583228406,117.52018015933747,111.13580068432063,112.34147493549787,111.34001668488584,113.95517286524269,134.04892710804012,134.8891926836455,179.55632699716378,102.79633542867342
2019-01-04,112.25722104222078,124.2206022357655,112.09278052287041,112.21564111965168,112.6639977082372,112.49955718888684,117.9464824335638,122.04649754206048,122.51001334755193,123.83908253763303,122.73512986986945,115.66829707829487,140.05791076359503,140.6603829459747,202.5231785275817,102.80561565339963
2019-01-07,113.32844164110169,127.39082049033013,113.16243193920805,113.28646493987426,113.73909999543838,113.57309029354472,119.14166911254884,123.35532893866778,125.63657587978172,126.99956407630894,125.8674375723497,116.15709647995833,141.62885442953234,142.33501849791426,208.97929808221528,102.81493751180311
2019-01-08,114.15061198650447,130.33515272509507,113.98339792450518,114.10833075449509,114.5642495675572,114.39703550555791,120.05935044652894,124.36068953501417,128.54036297216814,129.934853360668,128.77656047716422,116.53177634728702,143.06828990328447,143.6225071211796,215.01206553490576,102.82438261419755
2019-01-09,114.8969299498333,132.80116618193045,114.72862264044778,114.85437228266157,115.31327189796457,115.14496458857901,120.89266683576452,125.27396082439029,130.97241801033928,132.39329293126622,131.21308450327618,116.87114917782428,144.259997287771,144.79295132414808,220.09229075822404,102.8338693875935
2019-01-10,115.16195644991372,133.82538936816303,114.9932609152104,115.11930061728546,115.57925875137556,115.4105632166722,121.18825779643088,125.59760524858967,131.98253705627712,133.414370412891,132.22505967901546,116.99512978195207,144.7542138218247,145.20710850366,222.20905126794,102.84331622916618
2019-01-11,114.82702252331963,132.55300799707047,114.65881761815734,114.78449074976396,115.24311115402845,115.07490624886611,120.81307854720387,125.18523018271408,130.72767710591341,132.14589691656215,130.9678938787028,116.85225702403466,144.15950230403834,144.67590690385123,219.56310063079508,102.85268231689419
2019-01-14,114.0173429184561,129.7930813600535,113.85032407627929,113.97511104912898,114.43049758405202,114.26347874187516,119.90725874408197,124.19074686231777,128.00575624050433,129.39444686360991,128.24097138654906,116.49776053363642,142.8536920742841,143.3974216975318,213.8436137335426,102.86204925760521
2019-01-15,115.80053369348167,135.55125679807173,115.63090273589329,115.75764133270768,116.2201499514064,116.05051899381795,121.89908394199698,126.3744073653053,133.68463830251747,135.13493717278988,133.93028859704944,117.30089828783738,145.63377387252694,146.19748436771027,225.69747258795184,102.87149868792392
2019-01-16,115.78554581134313,135.70833755232184,115.61593680882456,115.7426590020604,116.20510775899125,116.03549875647259,121.88162076671689,126.35455519358796,133.83955596475275,135.29153548370238,134.0854909260186,117.30031755053061,145.71513391063678,146.17047411687253,226.01922018542865,102.88094898631527
2019-01-17,116.51795595675596,138.25273523786038,116.34727407978377,116.47479786374777,116.94017187494016,116.7694899979679,122.70008405295256,127.25229013928366,136.3489158358729,137.82811854091483,136.59946183546936,117.63094805054548,146.91785523611608,147.3229114859492,231.3111214597185,102.89031850131222
2019-01-18,117.4429271007434,141.28962657028364,117.27089027543126,117.39942639967677,117.86849475589935,117.69645793058712,123.73431428263693,128.38730599414913,139.34398743409378,140.85568264545836,139.60003698465607,118.04548812762543,148.33726241748795,148.78146503118685,237.65716946784687,102.89964804011285
2019-01-22,115.56311797042697,135.0523493166693,115.39383479237955,115.52031354811511,115.98187392577705,115.81259074772956,121.62932423432518,126.07399736357524,133.1926010630763,134.6375619898007,133.43734722161832,117.22484658205107,145.4798712773018,145.80133402209015,224.53748782862752,102.90893759167203
2019-01-23,115.68511050635479,135.15462540775124,115.51564862696613,115.6422608981729,116.10430851537932,115.93484663599057,121.76505292841964,126.22228636433988,133.29346875376584,134.73952395953168,133.53840026028982,117.284990926944,145.53552452876372,145.9904057779543,224.7449303585797,102.91830965563125
2019-01-24,116.28649308475386,137.06751516756614,116.11615026726068,116.24342072527978,116.7078702711887,116.53752745369546,122.43691650633353,126.95904141604584,135.1800169252401,136.64653864620578,135.42841503136634,117.55769032233663,146.44408371048212,146.93576455727498,228.71597307480678,102.92760089191961
2019-01-25,117.40011785189441,140.97710008638936,117.2281437359122,117.35663300731554,117.82553038292238,117.6535562669401,123.68204528786522,128.32544387823398,139.03576461900323,140.54411602657558,139.29124779914127,118.05609191537255,148.27884165811474,148.69143086172772,236.8655010372131,102.93672958985589
2019-01-28,116.24207972038911,136.82111363862936,116.07180196202202,116.19902381156501,116.663295970003,116.49301821163588,122.3851001173692,126.899976898374,134.9370084865786,136.40089389219398,135.18496005602503,117.55256170083746,146.37388738267782,146.85473380476176,228.13174717412514,102.94594079323782
2019-01-29,115.36618983217915,133.72800036146896,115.19719512524318,115.32345835178286,115.78423219627179,115.61523748933578,121.40459257086053,125.82281618630108,131.88648915202248,133.31728051780775,132.1288352833084,117.1710354657334,144.93363378992856,145.46820759509137,221.67986114051098,102.95527537556768
2019-01-30,117.71602001058892,141.74955965123965,117.54358314384059,117.67241815627851,118.14257724861845,117.97014038187004,124.03127906044521,128.70455742055626,139.79758697292039,141.31420313037916,140.05447002882568,118.22114574746007,148.74452837307797,149.168611959861,238.29643114178108,102.96461080430707
2019-01-31,119.12779133185481,146.73633166929386,118.95328642523233,119.08366655935987,119.55946428204886,119.3849593754263,125.61105594331939,130.43960042279375,144.7156882821823,146.28565923689584,144.98160852478682,118.84747587569812,151.04148956427065,151.40145936244704,248.77016214385557,102.97394707953278
2019-02-01,118.72756008168135,145.24070329369601,118.55364145569212,118.68358355429918,119.1577827489264,118.98386412293709,125.16195844717146,129.9451137264127,143.2406555665164,144.79462439631635,143.50386538385706,118.67882195159991,150.37562434968956,150.76221675928733,245.59502137928163,102.98324333864413
2019-02-04,119.90952510622175,149.4994886769533,119.73387507319528,119.86511078059601,120.3440307566688,120.16838072364231,126.48515287101264,131.398997438805,147.44079503417862,149.04032973902815,147.71172275770812,119.20171954239143,152.31231892369894,152.63492748403692,254.59125354557438,102.99249957063469
2019-02-05,120.76046642363872,152.66039114175922,120.58356988521264,120.71573691050197,121.19805555565479,121.02115901722867,127.43814184416368,132.44654438590345,150.55817006041394,152.19152409960265,150.83482607182367,119.57788864269372,153.72900150212482,153.98544002592362,261.3140849244322,103.00183837466324
2019-02-06,120.47457670973311,151.6995875174717,120.29809895820198,120.42995308975904,120.91112988821683,120.73465213668567,127.11686495470164,132.0922932910826,149.610597252705,151.23367139893088,149.8855120652585,119.46013574510184,153.3135483548483,153.52626576168217,259.25236018796886,103.0111780254841
2019-02-07,119.18242990603245,146.74791199534673,119.00784496183705,119.13828489548366,119.61430084524522,119.43971590104977,125.66754429631925,130.49694976791477,144.72710914050828,146.2972039962036,144.99305036934766,118.90567467579069,151.1319616930459,151.4644832810684,248.66855763938923,103.0205185231741
2019-02-08,119.37162189167914,147.34817788354883,119.19675980871183,119.32740680467519,119.8041783893303,119.62931630636295,125.8787865815022,130.7285176011669,145.31910902339524,146.8956262831323,145.58613807314987,118.9943186848755,151.41013200756765,151.7615960402835,249.9343804241993,103.02985986781003
2019-02-11,119.28314851217866,147.0773153003042,119.10841602985829,119.2389661955946,119.7153844165886,119.5406519342682,125.77894284522336,130.61802741851864,145.05197637316326,146.62559560223823,145.3185145571382,118.9618297273211,151.29611925630627,151.6175413691489,249.35438804453716,103.03924294433371
2019-02-12,120.69633791711414,152.17403662397658,120.51953531763313,120.65163215708934,121.1336946722743,120.95689207279321,127.36150225179198,132.35743992784148,150.0785129230889,151.7066633262188,150.35428754738822,119.58458187353902,153.5977135371708,153.85939218868086,260.14986664408843,103.04870865256453
2019-02-13,120.7663392782417,152.4244471556329,120.5894341369369,120.72160758980759,121.20394969120696,121.0270445499021,127.43926102083189,132.44229330718403,150.3254751582048,151.95630477006907,150.60170358442605,119.62105141159323,153.71616154635313,153.96743319203182,260.6790567715174,103.05809344567393
2019-02-14,120.88718922899939,152.87281250185978,120.71010706007466,120.84241277790733,121.32523755535327,121.14815538642843,127.57403044112809,132.58987976111246,150.76766625663936,152.40329304833404,151.0447072247872,119.67957646460097,153.92189256716426,154.15650494789594,261.6315990008896,103.06751998953871
2019-02-15,121.2960668474353,154.33605180105948,121.11838573220399,121.25113894862733,121.73559678782601,121.55791567259465,128.03176727498217,133.09288754524667,152.21075591205246,153.86203828933668,152.49044860895086,119.86280435316708,154.5743379289217,154.80475096800157,264.7559375132303,103.07690649582347
2019-02-19,121.49016014086702,155.07725152891206,121.31219470716002,121.44516035016619,121.93039340013618,121.75242796642908,128.24871449337004,133.3309638007125,152.9417488948435,154.60096156472213,153.2227848174393,119.95285707725722,154.90703195641672,155.11086714416257,266.33927437449785,103.08629385695076
2019-02-20,121.47546771775464,154.9815012924651,121.29752380631287,121.43047336910739,121.91564773737618,121.73770382593435,128.2314990146596,133.31129280256343,152.8473171940304,154.50550540671824,153.1281795950054,119.9527089362568,154.87319189163304,155.08385689332485,266.12759832352623,103.09576388751738
2019-02-21,121.1222648382059,153.58004309832003,120.94483831766702,121.07740131542668,121.5611649874687,121.38373846692974,127.83461308110866,132.8736930671216,151.46515788244628,153.10835152198362,151.74348051635235,119.80631819340499,154.26848535935852,154.51664162573243,263.11333135769075,103.10523478804912
2019-02-22,121.8415408026236,156.25167329907285,121.66306064729807,121.79641086100177,122.28304732924042,122.1045671739148,128.64046192559564,133.75986086988993,154.09999820412455,155.77177632420054,154.38316245116792,120.12377340051073,155.450534725783,155.66007557786315,268.8285847339238,103.1147065586259
2019-02-25,122.19897523702888,157.6325240270318,122.01997149218738,122.15371290217685,122.6417769675194,122.46277322267784,129.0406861263218,134.19976603280867,155.4618338261428,157.1483860346196,155.74750049475008,120.28418039851314,156.0596269110132,156.2272908454556,271.79204944752604,103.12422011786195
2019-02-26,122.30264973535931,158.02829887536836,122.1234941224403,122.2573489996136,122.74582714205484,122.56667152913575,129.15626032621347,134.32629974879688,155.85215862798455,157.5429453365979,156.13854253234726,120.33509653739304,156.23918456918113,156.38935235048197,272.63875365141246,103.13377547714668
2019-02-27,122.2429357608404,157.63858544019618,122.06386762021842,122.19765714306993,122.68589678723323,122.50682864661115,129.08851726884157,134.2509747074707,155.46781177017385,157.15442883131874,155.7534894234667,120.31561016795067,156.0786887698712,156.29031476407695,271.79204944752604,103.14324986961611
2019-02-28,122.01983615102243,156.85574423890745,121.84109481891545,121.97464016904516,122.46198875088707,122.28324741877998,128.83745838059087,133.97379132849406,154.69575074090216,156.37399197627713,154.98000970449627,120.22576018253946,155.74765007627022,155.9301780862405,270.0986410397533,103.15272513245137
2019-03-01,122.29557591555111,157.92694762973701,122.1164306647504,122.25027779993869,122.73300972890566,122.55386447810483,129.26309030513886,134.51231793939252,155.75220304709367,157.44190537183255,155.94501374923584,120.52449649995742,156.84632926244873,157.01058811974985,275.49638033952897,103.16220126573239
2019-03-04,122.31021032263709,157.94737922153436,122.1310436345562,122.26490678646013,122.74861121192001,122.56944452383895,129.2807738687782,134.53164603460831,155.77235328416182,157.46227421192367,155.9732483424465,120.53891897217206,156.86662105066156,157.0375983705876,275.55141611278157,103.1716373321577
2019-03-05,122.34945169668656,158.0944437983588,122.17022752569395,122.30413362555782,122.79633558676002,122.61711141576725,129.3408747894972,134.60154002816088,155.9173926974753,157.60888710817383,156.1573844137813,120.5775920542838,157.01267933511298,157.15464279088448,276.2372465179296,103.18115614393537
2019-03-06,122.11391256862356,157.14990656446,121.93503342823287,122.06868174086871,122.53068233954801,122.35180319915717,128.95915272090085,134.13173703468223,154.98586228263653,156.66725083879996,155.11545652083217,120.34546399402235,156.07460511654406,156.26330451323923,271.47453537106867,103.19067583393672
2019-03-07,121.59674593790935,155.15483705273806,121.41862437149524,121.55170666797378,121.92893979315566,121.75081822674143,128.11465665171391,133.1017158057502,153.01826602153926,154.6783087995276,152.84637546610625,119.83578694882446,154.0931869087367,154.34557670376012,261.5807967486564,103.20023735092371
2019-03-08,121.53945969139835,154.85561507779104,121.36142204101246,121.49444164021087,121.87892766128346,121.70089001089744,128.02869606774786,132.9897312884767,152.72316450468244,154.3800058273507,152.5963246751263,119.77933031933954,153.79601236626954,154.1114878631664,260.09483087083584,103.20971784891849
2019-03-11,122.43147220626915,158.25076940578043,122.25212788714653,122.38612375485482,122.93812524261101,122.7587809234882,129.4836133677707,134.74830527628578,156.07156561168668,157.76473259154614,156.61214365262114,120.65842474627699,157.16793528137038,157.31670429591088,276.34308454341533,103.21924017407716
2019-03-12,122.6742461148683,159.16224670123364,122.48395912576959,122.62880774032719,123.2131085877495,123.02282159865064,129.8516989947561,135.19589961028203,156.83387202954276,158.67341045971955,157.5216138780696,120.89768281328546,158.0731757747983,158.1810323227184,280.8433173870714,103.22876337778366
2019-03-13,123.00419100960049,160.3785005533917,122.78134897973617,122.9586304239174,123.57242852015756,123.3495864902931,130.31737428494313,135.76755552166642,157.8412439735984,159.8859288219977,158.66549254793355,121.22284945985153,159.2811073851119,159.3694833595787,286.926887091995,103.23828746011914
2019-03-14,122.93857140734971,160.13961172170622,122.71584825803119,122.89303512707836,123.50468413109064,123.281960981772,130.21162670159373,135.63344259717513,157.60613446556252,159.64777369143192,158.42644072874418,121.15818015793612,159.04385315514025,159.09938085120137,285.6568307861655,103.24777145359016
2019-03-15,123.34524877924751,161.540531527377,123.12178886795112,123.29956186622866,123.9373947045235,123.71393479322698,130.83909547037086,136.40750005381986,158.9848911197982,161.04439084124894,159.9449419497048,121.5589680451427,160.435187138405,160.5759412303308,292.74797849371384,103.257256318309
2019-03-18,123.45529693922668,162.06119688086673,123.2316376578507,123.40956926451847,124.04797117483615,123.82431189346003,131.00070729639322,136.60718170798856,159.4973193243593,161.5634570712043,160.49479800658645,121.66742249227163,160.9522898285707,160.9578751805933,295.39392913085874,103.2667420543557
2019-03-19,123.60791911663279,162.63987538312512,123.38398333544376,123.56213491087686,124.20132604848592,123.97739026729681,131.22692944467644,136.88776727395293,160.06684288482452,162.140358273695,161.08004660380124,121.81783440168775,161.52700871134883,161.49906164799793,298.357393844461,103.27618768294442
2019-03-20,123.7868849311267,163.2853033399189,123.56262492435602,123.74103443667559,124.38115102763246,124.15689102086166,131.4931649162921,137.21850570188576,160.70205989486104,162.78380392260416,161.76353008417897,121.99420844074109,162.16802031415526,162.13946563442673,301.6891748867539,103.28571614073661
2019-03-21,124.47163311796754,165.94167481422238,124.24613257886499,124.4255289937158,125.06918649835887,124.84368595925623,132.52703053502387,138.51060927766977,163.3164064345362,165.43201686261656,164.38695141417782,122.6690401329786,164.80621551234785,164.67402225677174,315.6597942508791,103.29532745043306
2019-03-22,123.52232303638455,162.15518410290517,123.29854232636923,123.47657053530074,124.11531904547708,123.89153833546168,131.0777993658737,136.69042391966124,159.58981962828395,161.6571556295595,160.63593669597398,121.73347792029372,161.0456339411212,161.0570926996175,295.0256128021681,103.30498064472454
2019-03-25,123.44741015492085,161.808198828362,123.22376516173294,123.40168540146679,124.04004652829208,123.81640153510412,130.95905205777882,136.53930331235622,159.24832380942152,161.31123605357857,160.29220235960778,121.65964992404624,160.7010229204117,160.7504203680882,293.17133059565697,103.31451175901023
2019-03-26,123.65603357378873,162.59481551699648,123.41850944093619,123.61023154650302,124.2496714896484,124.0121473567958,131.24979049984674,136.90112170671316,159.87075614275088,162.09543680028239,160.9189430566941,121.86525206728743,161.48225716827523,161.49906164799793,297.1931755641172,103.32404375265465
2019-03-27,123.38547353083102,161.48991173762866,123.16559472686552,123.33977171861861,123.97781256385116,123.75793375988557,130.86003892521623,136.40999900844352,158.82886042057115,160.99392652045313,159.87014917187966,121.5986102635561,160.3849137156027,160.4617875854724,291.3720841623985,103.33357662573897
2019-03-28,123.49233612306925,161.8583925237951,123.25957860714733,123.44659472909744,124.0851881734061,123.85243065748408,130.99778556748558,136.58035564935295,159.15592629488785,161.361275588726,160.19941251421892,121.70392527620288,160.75087316445783,160.83159833819886,293.2221328478902,103.34302836756923
2019-03-29,123.82688622877318,163.14637530284207,123.56173514063522,123.78102091789553,124.42134436028343,124.1561932721454,131.45200369181035,137.14753558350372,160.33368820675352,162.64530257628408,161.3850298719739,122.033630441268,162.03004289501195,162.04926788985927,299.8391262012622,103.35243996479555
