date,risk_level,risk_acceleration,fragility,affordability
2020-07-31,1.8723370177000387,0.0,58.295615775043515,17.585978835978835
2020-08-03,0.0,0.0,54.46269772216003,18.009259259259252
2020-08-04,0.0,0.0,49.35838410168422,18.604497354497354
2020-08-05,0.0,0.0,44.692479838415395,14.775132275132265
2020-08-06,0.0,0.0,42.01639537137673,15.376984126984127
2020-08-07,0.0,0.0,43.91479391660046,14.715608465608469
2020-08-10,0.0,9.47511794849591,47.31886212617256,11.990740740740748
2020-08-11,9.61427767161318,42.973964911250675,52.20967203842228,8.115079365079382
2020-08-12,10.123119959256384,43.67354298732351,54.01850357103182,9.239417989417987
2020-08-13,12.38517749392031,49.178453982930456,56.60912855530529,12.003968253968253
2020-08-14,0.0,14.283472238336223,57.23485796534034,17.354497354497354
2020-08-17,0.0,0.0,55.5513344744693,18.75661375661376
2020-08-18,0.0,0.0,52.11652953588931,21.19047619047619
2020-08-19,0.0,0.0,52.60883184381553,18.82275132275133
2020-08-20,0.0,0.0,54.68072047846297,15.211640211640216
2020-08-21,9.90402725470152,22.426601790982925,56.56569094200201,9.986772486772495
2020-08-24,26.68319864370541,66.47754354200626,55.05862580998104,7.275132275132265
2020-08-25,37.48556250912719,99.92958353026641,55.975449704889954,6.456349206349202
2020-08-26,47.3001766615022,100.0,55.34329139709388,5.161375661375658
2020-08-27,51.12127804086276,100.0,56.95413936168447,4.369047619047635
2020-08-28,54.10508829907098,88.40212208873892,55.574761514421496,3.4166666666666714
2020-08-31,55.24873076783573,57.13106424826064,55.59720611008851,3.0859788359788354
2020-09-01,56.16446210356949,37.35779918888461,52.9807566112558,2.9140211640211646
2020-09-02,57.06580800762465,19.53126269224491,52.2951413890852,2.5304232804232925
2020-09-03,68.26369785149694,34.28483962126837,56.026010336364266,2.1865079365079367
2020-09-04,82.12392143988936,56.03766628163675,61.89472759302984,1.855820105820115
2020-09-08,100.0,99.02633137110467,67.87457966846713,2.5820105820105823
2020-09-09,100.0,100.0,69.4216016921236,7.977513227513214
2020-09-10,100.0,100.0,69.44854274799792,13.597883597883595
2020-09-11,99.90600162308125,63.28460754316861,68.96828168553617,22.36772486772486
2020-09-14,88.65500875187834,13.062174623977969,67.84275929202961,30.026455026455025
2020-09-15,74.20700638925751,0.0,64.27369075925428,37.30820105820106
2020-09-16,66.61319917879149,0.0,61.150527195807115,38.53835978835978
2020-09-17,58.27318684163794,0.0,57.517300831684764,35.76058201058201
2020-09-18,56.14563365758105,0.0,55.34970149716459,33.1878306878307
2020-09-21,65.62648222664941,0.0,55.35668175450539,31.851851851851848
2020-09-22,74.88340424272388,1.3527957069327456,57.96933229595327,34.08730158730158
2020-09-23,80.4947868092618,27.763175260940613,61.871679028085595,35.119047619047606
2020-09-24,73.6700387789778,30.79370387467971,60.37660368095507,35.7936507936508
2020-09-25,68.26144088056415,24.231614445966194,57.49807903534369,37.59259259259259
2020-09-28,62.88149279959313,0.0,52.2482687043868,40.89947089947089
2020-09-29,61.10136247765956,0.0,50.069165199598984,44.9074074074074
2020-09-30,57.883543090956614,0.0,46.90598418041522,44.6031746031746
2020-10-01,55.020200569484814,0.0,44.96215081636585,44.33862433862433
2020-10-02,50.488336243550336,0.0,42.20656050766914,38.76984126984127
2020-10-05,45.804552059321026,0.0,39.278520655858316,35.72751322751323
2020-10-06,47.9325047322542,0.0,39.8064012107922,24.85449735449737
2020-10-07,44.118290172071895,0.0,38.32656527760136,19.695767195767203
2020-10-08,42.61363030000362,0.0,39.77370633126732,12.566137566137556
2020-10-09,30.734119112424647,0.0,35.9032404579975,16.388888888888886
2020-10-12,23.821097330362722,0.0,38.59740248621821,20.899470899470884
2020-10-13,24.4568035270104,0.0,41.554042962930176,22.883597883597886
2020-10-14,35.048460064288086,0.0,48.87288473711404,21.1111111111111
2020-10-15,45.498936014430384,5.77061142885352,53.400730611112905,16.95767195767195
