date,strategy_name,state,event_id,event_active,P,S,G,E,R_proxy,target_asset_weight,executed_asset_weight,asset_return,cash_return,turnover,transaction_cost,base_portfolio_return,base_pnl,covered_call_pnl,cash_secured_put_pnl,insurance_pnl,assigned_inventory_pnl,execution_drag,call_premium_collected,csp_premium_collected,insurance_long_premium_paid,insurance_short_premium_collected,assigned_shares,assigned_market_value,assigned_weight,covered_call_contracts,covered_call_coverage,cash_secured_put_collateral,cash_secured_put_collateral_weight,insurance_contracts,portfolio_return,equity,effective_asset_weight,gross_return,drawdown
2020-12-02,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,13.78868839326528,76.0151346603118,56.8163973894041,26.787591300894295,64.37169312169313,0.35,0.35,0.001285177618137734,0.0,0.0,0.0,0.0004498121663482068,413.5153836984303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00044981216634809584,919720.3163881012,0.35,0.00044981216634809584,0.0
2020-12-03,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,15.294366361219462,73.57385246217628,57.924052031056256,26.5410688839915,72.31481481481482,0.35,0.35,0.0014151719598485268,0.0,0.0,0.0,0.0004953101859469844,455.5468409294097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0004953101859470621,920175.8632290306,0.35,0.0004953101859470621,0.0
2020-12-04,QQQ_Full_35_20_45,RANGE_CARRY,0,False,15.270462296948905,75.45187429984391,58.513693672299574,24.065118862403896,80.23809523809524,0.35,0.35,0.004075193900354934,0.0,0.0,0.0,0.001426317865124227,1312.4632727796736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0014263178651243713,921488.3265018103,0.35,0.0014263178651243713,0.0
2020-12-07,QQQ_Full_35_20_45,GREED_TREND,0,False,14.391637617998597,79.7822837016883,60.24155260649624,19.5520537460887,87.59920634920634,0.35,0.35,0.005662477088242968,0.0,0.0,0.0,0.0019818669808850387,1826.2672875649496,0.0,-59.89988996959677,0.0,0.0,59.89988996959677,0.0,2183.9957088142783,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18391458079984674,0,0.0019168635638617815,923254.6938994057,0.35,0.0019168635638617815,0.0
2020-12-08,QQQ_Full_35_20_45,GREED_TREND,0,False,12.6374009919722,83.01647494423689,62.050091215895584,17.69772815844786,88.16137566137566,0.35,0.35,0.0033848657445076924,0.0,0.0,0.0,0.0011847030105776922,1093.7826153926117,0.0,336.8290685770219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.1836300403766823,0,0.0015495309078010777,924685.3055833753,0.35,0.0015495309078010777,0.0
2020-12-09,QQQ_Full_35_20_45,GREED_TREND,0,False,15.764185173310482,72.21158471235549,60.894362346939566,28.590789806955417,89.39153439153439,0.35,0.35,-0.022641019819001684,0.0,0.0,0.0,-0.00792435693665059,-7327.53641551849,0.0,-1147.0797596321333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.1853285515689332,0,-0.009164865196818583,916210.6894082247,0.35,-0.009164865196818583,-0.009164865196818583
2020-12-10,QQQ_Full_35_20_45,RANGE_CARRY,0,False,18.714471440387793,64.22267915306203,58.35578260177908,38.76879904510012,90.47486772486774,0.35,0.35,0.004015797683448952,0.0,0.0,0.0,0.001405529189207133,1287.7608674268504,0.0,270.49529739413174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18501388701268226,0,0.0017007618256750234,917768.9455730456,0.35,0.0017007618256750234,-0.007479690624007662
2020-12-11,QQQ_Full_35_20_45,RANGE_CARRY,0,False,23.026537105383454,53.791444376088954,54.51220758820076,53.39649789534258,91.69708994708996,0.35,0.35,-0.0022147296046540754,0.0,0.0,0.0,-0.0007751553616289264,-711.4135188974726,0.0,36.62322978243253,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18515001869947612,0,-0.0007352507320823598,917094.1552839306,0.35,-0.0007352507320823598,-0.008209441908082926
2020-12-14,QQQ_Full_35_20_45,RANGE_CARRY,0,False,23.19420787326564,54.64896332740566,53.58410996991618,55.67276409797776,91.77513227513226,0.35,0.35,0.007255259234719258,0.0,0.0,0.0,0.00253934073215174,2328.814543730778,-15.068958007119903,463.5634767311956,0.0,0.0,15.068958007119903,536.9893622776755,0.0,0.0,0.0,0,0.0,0.0,2,0.18886801422459007,169800.0,0.18459100709320445,0,0.003028379416064375,919871.4643463854,0.35,0.003028379416064375,-0.005205923796910317
2020-12-15,QQQ_Full_35_20_45,RANGE_CARRY,0,False,22.40033498562151,54.487314055883274,55.024441688801694,56.02434233564937,91.3994708994709,0.35,0.35,0.010689382975924255,0.0,0.0,0.0,0.003741284041573489,3441.500429857969,-49.01038139117446,618.5009804857898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.19006128397897598,169800.0,0.18378961415715678,0,0.004360382058163692,923882.4553753381,0.35,0.004360382058163692,-0.000868241555466942
2020-12-16,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,18.75343747440921,58.18988793366498,58.00847234656256,47.70352256186418,91.03042328042328,0.35,0.35,0.005499690845780947,0.0,0.0,0.0,0.0019248917960233312,1778.3737588418796,-35.31476027943086,262.7027355239889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.19069256605426002,169800.0,0.18339146871326092,0,0.002171013988215398,925888.2171094246,0.35,0.002171013988215398,0.0
2020-12-17,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,14.559233602125197,62.76184541414056,61.89718177042605,40.59832866490914,90.02645502645504,0.35,0.35,0.006537639976697429,0.0,0.0,0.0,0.0022881739918441,2118.593337744689,-50.01775569743448,314.2313219425418,0.0,0.0,17.978078479337444,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.1829207156180135,0,0.0025735362649164095,928271.0240134145,0.35,0.0025735362649164095,0.0
2020-12-18,QQQ_Full_35_20_45,GREED_TREND,0,False,11.660797781531647,67.34216976759008,63.03498504930599,34.78356131663616,89.45105820105822,0.35,0.35,-0.00302250803858517,0.0,0.0,0.0,-0.0010578778135048093,-981.9973212231813,0.0,14.291832000886018,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18311160610342422,0,-0.001042481628951819,927303.3185241922,0.35,-0.001042481628951819,-0.001042481628951819
2020-12-21,QQQ_Full_35_20_45,GREED_TREND,0,False,12.46915295292595,66.18395616399106,61.60619494137112,36.471151130298985,89.60185185185186,0.35,0.35,-0.0018663161968650588,0.0,0.0,0.0,-0.0006532106689027705,-605.7244209689464,0.0,-63.99942503589102,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18324394990122306,0,-0.0007222273797862222,926633.5946781874,0.35,-0.0007222273797862222,-0.0017639560999627157
2020-12-22,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,14.252507573451624,59.890039077123426,60.83276933876751,41.38090268933018,90.05026455026456,0.35,0.35,0.0027191505891492884,0.0,0.0,0.0,0.0009517027062022509,881.8796997131506,0.0,172.35802598154777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18303570885478115,0,0.00113770721431794,927687.8324038822,0.35,0.00113770721431794,-0.0006282557512253817
2020-12-23,QQQ_Full_35_20_45,RANGE_CARRY,0,False,16.4831387416242,49.66700214405228,59.6791460663188,50.771498956400016,90.255291005291,0.35,0.35,-0.005036157024793431,0.0,0.0,0.0,-0.0017626549586777006,-1635.1935578916705,0.0,32.38509686780304,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18335249530012598,0,-0.001727745481872489,926085.0239428583,0.35,-0.001727745481872489,-0.00235491576706226
2020-12-24,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,15.436695805648176,48.671205174286875,60.436036409977305,53.89048087878686,89.09920634920637,0.35,0.35,0.004412719013627608,0.0,0.0,0.0,0.0015444516547696628,1430.2935476859504,0.0,275.64837025314046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,169800.0,0.18301536256333434,0,0.0018421007508315768,927790.9658607974,0.35,0.0018421007508315768,-0.0005171530083332154
2020-12-28,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,13.93666006984652,51.67871058606196,60.86422844661251,53.8018595501645,88.00925925925928,0.35,0.35,0.01007882155317219,0.0,0.0,0.0,0.003527587543610266,3272.863854244687,0.0,308.26508735766737,0.0,0.0,12.223908793993962,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.003859844591480588,931372.0948023999,0.35,0.003859844591480588,0.0
2020-12-29,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,11.832168648293086,56.511254349416554,61.622655734168,49.63576844121133,87.7579365079365,0.35,0.35,0.000895484201099972,0.0,0.0,0.0,0.0003134194703849902,291.91014868432705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00031341947038487916,931664.0049510841,0.35,0.00031341947038487916,0.0
2020-12-30,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,11.861152646728208,59.157985814683805,60.48733767714484,43.67617458366897,88.01587301587301,0.35,0.35,3.195296523528235e-05,0.0,0.0,0.0,1.1183537832348821e-05,10.419299646408069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1.1183537832248902e-05,931674.4242507305,0.35,1.1183537832248902e-05,0.0
2020-12-31,QQQ_Full_35_20_45,RANGE_CARRY,0,False,12.10555815526268,60.100026575575235,58.12488017048549,38.12829490042119,88.64285714285715,0.35,0.35,0.0024602997092373347,0.0,0.0,0.0,0.000861104898233067,802.2694102807767,-24.9134708132969,0.0,0.0,0.0,24.9134708132969,920.9253617185791,0.0,0.0,0.0,0,0.0,0.0,2,0.1922621779383311,0.0,0.0,0,0.0008343643650974286,932451.780190198,0.35,0.0008343643650974286,0.0
2021-01-04,QQQ_Full_35_20_45,RANGE_CARRY,0,False,17.677750245190975,50.806698801480046,53.58256181289202,44.326927266159146,89.97089947089948,0.35,0.35,-0.014119971951297328,0.0,0.0,0.0,-0.0049419901829540645,-4608.1675437779995,161.27202358417279,0.0,0.0,-0.0,20.372361193846455,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.00476903536962181,928004.8846700041,0.35,-0.00476903536962181,-0.00476903536962181
2021-01-05,QQQ_Full_35_20_45,RANGE_CARRY,0,False,22.851885726475086,44.917589401922015,52.75320674091759,50.24742178258549,90.87566137566138,0.35,0.35,0.008244156348000464,0.0,0.0,0.0,0.002885454721800162,2677.7160763246784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00288545472180024,930682.6007463288,0.35,0.00288545472180024,-0.0018973414834473346
2021-01-06,QQQ_Full_35_20_45,RANGE_CARRY,0,False,27.8314666147897,38.825375362978555,48.36977689701961,60.138022244723366,91.73015873015873,0.35,0.35,-0.013852369653049368,0.0,0.0,0.0,-0.004848329378567278,-4512.255795319827,0.0,-67.96235339504818,0.0,-0.0,67.96235339504818,0.0,2498.431782406875,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.181405428985917,0,-0.004921353579664944,926102.382597614,0.35,-0.004921353579664944,-0.006809357574810937
2021-01-07,QQQ_Full_35_20_45,RANGE_CARRY,0,False,23.381615696513283,51.75845763244272,50.679740722486464,51.03445399894935,89.85978835978837,0.35,0.35,0.0241919750276387,0.0,0.0,0.0,0.008467191259673545,7841.485999493363,0.0,952.3714426656682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.1796990861711593,0,0.009495556438903874,934896.240039773,0.35,0.009495556438903874,0.0
2021-01-08,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,18.97436685068494,60.239508999496174,54.21940115771889,45.17896525731745,89.38492063492065,0.35,0.35,0.012857959235506922,0.0,0.0,0.0,0.004500285732427422,4207.3002103510335,-17.91082958068514,213.342197218779,0.0,0.0,17.91082958068514,647.8223536467211,0.0,0.0,0.0,0,0.0,0.0,2,0.1940802518824917,168000.0,0.1788567911563368,0,0.004709326435842431,939298.9716177621,0.35,0.004709326435842431,0.0
2021-01-11,QQQ_Full_35_20_45,RANGE_CARRY,0,False,14.581791805282785,68.73264910316944,57.278754060471435,40.37597971191092,88.9021164021164,0.35,0.35,-0.014450051719273938,0.0,0.0,0.0,-0.005057518101745878,-4750.521551908119,189.74038160186558,-194.60694179613114,0.0,-0.0,12.846165893305905,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.1797668968736572,0,-0.00506269915734292,934543.5835056598,0.35,-0.00506269915734292,-0.00506269915734292
2021-01-12,QQQ_Full_35_20_45,RANGE_CARRY,0,False,14.370016885355694,67.36686456002998,55.04576254125927,44.342139302759676,89.61640211640213,0.35,0.35,-0.0015902296291584461,0.0,0.0,0.0,-0.0005565803702054561,-520.1486136807138,0.0,107.71142295054545,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.1798462674783366,0,-0.00044132472579083704,934131.1463149296,0.35,-0.00044132472579083704,-0.005501789588816419
2021-01-13,QQQ_Full_35_20_45,RANGE_CARRY,0,False,13.18185607962576,65.5516016531095,50.4667330094872,45.260309133541476,89.06084656084657,0.35,0.35,0.0067533129459735886,0.0,0.0,0.0,0.0023636595310907557,2207.9679872760166,0.0,306.59433235784235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.17936344388414419,0,0.0026918729019513865,936645.7086345635,0.35,0.0026918729019513865,-0.002824726805171429
2021-01-14,QQQ_Full_35_20_45,RANGE_CARRY,0,False,14.614981121292638,63.07795981935493,47.89006601540249,46.55552109484277,88.9021164021164,0.35,0.35,-0.005347424376661136,0.0,0.0,0.0,-0.0018715985318313976,-1753.024733126628,0.0,-164.74930409651733,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.1797314424676637,0,-0.002047491404214008,934727.9345973403,0.35,-0.002047491404214008,-0.004866434605532599
2021-01-15,QQQ_Full_35_20_45,RANGE_CARRY,0,False,18.034792766762177,56.207501680627786,45.22610172793799,51.37940900684472,89.35185185185185,0.35,0.35,-0.007921107046286013,0.0,0.0,0.0,-0.0027723874662001044,-2591.428010184777,0.0,-166.20659312665964,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.1802632551714109,0,-0.002950200268166059,931970.2999940289,0.35,-0.002950200268166059,-0.007802277917020373
2021-01-19,QQQ_Full_35_20_45,RANGE_CARRY,0,False,18.171930838409803,57.03705736104636,44.20519179865041,53.108673862691,89.52380952380952,0.35,0.35,0.014589880074392436,0.0,0.0,0.0,0.005106458026037352,4759.067218432948,0.0,702.2452428310189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,168000.0,0.17921307300484504,0,0.005859964058188227,937431.6124552928,0.35,0.005859964058188227,-0.0019880349269978392
2021-01-20,QQQ_Full_35_20_45,RANGE_CARRY,0,False,15.231725711275528,60.615161500855415,49.716288819440656,47.31043997074867,87.43386243386243,0.35,0.35,0.02326095888246238,0.0,0.0,0.0,0.008141335608861832,7631.945367355041,0.0,374.06231828607525,0.0,0.0,14.33487850027567,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.008540364522881871,945437.6201409339,0.35,0.008540364522881871,0.0
2021-01-21,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,10.570272836664758,69.63320414918728,58.00359470833444,35.85497417153018,85.41005291005293,0.35,0.35,0.007999505822034347,0.0,0.0,0.0,0.0027998270377120214,2647.0618113406945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.002799827037712088,948084.6819522746,0.35,0.002799827037712088,0.0
2021-01-22,QQQ_Full_35_20_45,GREED_TREND,0,False,10.567555513136769,69.08099396280575,62.35358066859001,33.449024639787844,85.25132275132275,0.35,0.35,-0.0028802549332025418,0.0,0.0,0.0,-0.0010080892266208896,-955.7539538003806,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0010080892266208785,947128.9279984742,0.35,-0.0010080892266208785,-0.0010080892266208785
2021-01-25,QQQ_Full_35_20_45,GREED_TREND,0,False,11.088597896334775,66.24504840012143,63.3689579661679,30.93230598477987,87.07671957671958,0.35,0.35,0.008266240550673043,0.0,0.0,0.0,0.002893184192735565,2740.218442967767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.002893184192735543,949869.146441442,0.35,0.002893184192735543,0.0
2021-01-26,QQQ_Full_35_20_45,GREED_TREND,0,False,13.305427864438919,62.24414192676005,63.69800161750934,31.13405279348395,88.80952380952381,0.35,0.35,0.001462924019383527,0.0,0.0,0.0,0.0005120234067842343,486.3552363601799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0005120234067843565,950355.5016778022,0.35,0.0005120234067843565,0.0
2021-01-27,QQQ_Full_35_20_45,RANGE_CARRY,0,False,23.86196797623282,48.942533263644584,57.91339422975244,40.58949351212014,92.16798941798942,0.35,0.35,-0.02787668523083464,0.0,0.0,0.0,-0.009756839830792124,-9272.466412182412,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.009756839830792119,941083.0352656198,0.35,-0.009756839830792119,-0.009756839830792119
2021-01-28,QQQ_Full_35_20_45,RISK_WARNING,0,False,31.903481866637872,43.63758267357235,52.144516737289734,51.66736736971314,94.27116402116401,0.35,0.35,0.005916789280906665,0.0,0.0,0.0,0.0020708762483173325,1948.8665054259545,-21.857300623974584,-86.97001269894521,0.0,0.0,108.82731332291979,801.7347243350102,3239.730495258867,0.0,0.0,0,0.0,0.0,2,0.1947033056109768,172200.0,0.18262359323323654,0,0.0019552357476975146,942923.0744577228,0.35,0.0019552357476975146,-0.007820681005116237
2021-01-29,QQQ_Full_35_20_45,RISK_WARNING,0,False,41.43383169288333,32.73646357708153,43.68870609263615,68.08176358000189,96.65211640211639,0.35,0.35,-0.021038217353417155,0.0,0.0,0.0,-0.007363376073696004,-6943.0972057978715,168.68371247740512,-987.8302671435633,0.0,-0.0,17.20995884101414,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.18413944890271672,0,-0.008232107125947796,935160.8306972588,0.35,-0.008232107125947796,-0.015988407447232067
2021-02-01,QQQ_Full_35_20_45,RISK_WARNING,0,False,37.69616311740493,39.58067800473006,46.55171291887434,68.96994393540949,94.92063492063492,0.35,0.35,0.024987283825025575,0.0,0.0,0.0,0.00874554933875895,8178.495184537682,0.0,1463.878095774592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.1822601778603705,0,0.010310925098437673,944803.2039775711,0.35,0.010310925098437673,-0.005842337620426075
2021-02-02,QQQ_Full_35_20_45,RISK_WARNING,0,False,30.836521970144997,46.35317505069013,51.78742098094165,67.4544167526923,88.1878306878307,0.35,0.35,0.01631412443396818,0.0,0.0,0.0,0.005709943551888863,5394.772962355671,0.0,1065.5661723762278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.18102238990112401,0,0.0068377616709323075,951263.543112303,0.35,0.0068377616709323075,0.0
2021-02-03,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,19.454477431775718,61.258173287336156,58.52991820047291,58.30512004663921,79.9404761904762,0.35,0.35,-0.00396728515625,0.0,0.0,0.0,-0.0013885498046875,-1320.8768069949276,0.0,38.68726022093085,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.1812667157662498,0,-0.0013478804649434961,949981.353565529,0.35,-0.0013478804649434961,-0.0013478804649434961
2021-02-04,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,15.146247523443265,68.84143721023061,64.66287554109722,49.35920358488864,70.32407407407408,0.35,0.35,0.01182670506771255,0.0,0.0,0.0,0.004139346773699392,3932.302250956054,0.0,489.7872524881876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.180426842810075,0,0.004654922422263397,954403.4430689733,0.35,0.004654922422263397,0.0
2021-02-05,QQQ_Full_35_20_45,GREED_TREND,0,False,15.304628402288964,71.26280295454673,67.36906610953035,39.98052076245389,65.68121693121694,0.35,0.35,0.0033914728682171713,0.0,0.0,0.0,0.00118701550387601,1132.891683875516,-22.55798460875359,264.57362593417315,0.0,0.0,22.55798460875359,829.061399741387,0.0,0.0,0.0,0,0.0,0.0,2,0.1981046154787005,172200.0,0.18016729498945305,0,0.0014405934253336472,955778.3503941741,0.35,0.0014405934253336472,0.0
2021-02-08,QQQ_Full_35_20_45,GREED_TREND,0,False,14.56196139646807,74.64250895918973,69.74579895780626,29.781153865079556,63.597883597883616,0.35,0.35,0.006699661999034268,0.0,0.0,0.0,0.0023448816996619933,2241.187162772427,-80.59546135584395,196.59452235635726,0.0,0.0,23.973532822097187,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,172200.0,0.17972405094986485,0,0.0024662477684296302,958135.536617947,0.35,0.0024662477684296302,0.0
2021-02-09,QQQ_Full_35_20_45,GREED_TREND,0,False,13.11684726384258,75.61942788022817,69.13949064850102,27.607860479148815,66.72619047619048,0.35,0.35,-0.00020984471491092282,0.0,0.0,0.0,-7.344565021882298e-05,-70.370887484666,0.0,-6.059944420731377,0.0,-0.0,23.258629033454646,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-7.977037588557945e-05,958059.1057860417,0.35,-7.977037588557945e-05,-7.977037588557945e-05
2021-02-10,QQQ_Full_35_20_45,GREED_TREND,0,False,13.84298654194582,75.18105378638002,68.27284099725419,30.906645771874935,72.24867724867725,0.35,0.35,-0.002278792240112737,0.0,0.0,0.0,-0.0007975772840394579,-764.1261795421028,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0007975772840395079,957294.9796064995,0.35,-0.0007975772840395079,-0.0008772840368853618
2021-02-11,QQQ_Full_35_20_45,GREED_TREND,0,False,15.778933643460448,71.969574513115,68.8851509456179,33.997733578647654,75.7010582010582,0.35,0.35,0.005499624342599541,0.0,0.0,0.0,0.001924868519909839,1842.6669705122824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.001924868519909806,959137.6465770118,0.35,0.001924868519909806,0.0
2021-02-12,QQQ_Full_35_20_45,GREED_TREND,0,False,17.584972914948555,70.93767282132656,70.62541762107713,33.47167795312005,75.61507936507937,0.35,0.35,0.005589096778050084,0.0,0.0,0.0,0.0019561838723175296,1876.249595566541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0019561838723174407,961013.8961725783,0.35,0.0019561838723174407,0.0
2021-02-16,QQQ_Full_35_20_45,GREED_TREND,0,False,19.358998464468687,68.61625359555929,71.02262360299305,36.99170968509916,77.97619047619048,0.35,0.35,-0.00270471095259317,0.0,0.0,0.0,-0.0009466488334076094,-909.7426837002728,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0009466488334076706,960104.153488878,0.35,-0.0009466488334076706,-0.0009466488334076706
2021-02-17,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,21.45451844443146,64.4120680929701,69.13972951779898,45.99550034708765,80.62169312169313,0.35,0.35,-0.004798235679799756,0.0,0.0,0.0,-0.0016793824879299145,-1612.3821019579964,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0016793824879299812,958491.77138692,0.35,-0.0016793824879299812,-0.002624441535864497
2021-02-18,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,19.121432913371294,56.51969875707311,63.14537993245198,55.900210712994586,84.78835978835978,0.35,0.35,-0.004372173808881996,0.0,0.0,0.0,-0.0015302608331086986,-1466.7424166103806,-19.50287746861249,0.0,0.0,-0.0,19.50287746861249,709.9122212758863,0.0,0.0,0.0,0,0.0,0.0,2,0.19851399011712903,0.0,0.0,0,-0.0015506082977930769,957005.526092841,0.35,-0.0015506082977930769,-0.00417098035283503
2021-02-19,QQQ_Full_35_20_45,RANGE_CARRY,0,False,16.601630966335637,52.51571439759417,56.177885007096585,59.50750441868268,85.22486772486774,0.35,0.35,-0.004361295756008188,0.0,0.0,0.0,-0.0015264535146028656,-1460.8244487987818,90.33071055945072,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.19793569648469872,0.0,0.0,0,-0.0014320646024215122,955635.0323546018,0.35,-0.0014320646024215122,-0.005597071841935808
2021-02-22,QQQ_Full_35_20_45,RANGE_CARRY,0,False,20.715685052688215,47.39832327040099,47.5779665812629,63.954502155751435,87.44708994708996,0.35,0.35,-0.02591988399492473,0.0,0.0,0.0,-0.009071959398223655,-8669.482213041096,257.2386713351847,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.19451752084886084,0.0,0.0,0,-0.008802778526210808,947222.7888128959,0.35,-0.008802778526210808,-0.01435058058432681
2021-02-23,QQQ_Full_35_20_45,RANGE_CARRY,0,False,26.89682539682541,47.01331296345828,41.1920431544281,66.38308372260946,89.08730158730161,0.35,0.35,-0.0029772981019724476,0.0,0.0,0.0,-0.0010420543356903565,-987.0576139471891,56.17655363141586,0.0,0.0,-0.0,9.17973568825482,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0009827477456305633,946291.9077525801,0.35,-0.0009827477456305633,-0.015319225329239572
2021-02-24,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,29.65714285714287,49.60003284208921,38.8079302564034,67.28916584921545,88.16137566137566,0.35,0.35,0.008243125544357355,0.0,0.0,0.0,0.002885093940525074,2730.1410490248813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.002885093940525163,949022.048801605,0.35,0.002885093940525163,-0.012478328792885462
2021-02-25,QQQ_Full_35_20_45,RISK_WARNING,0,False,34.61798941798943,47.50868718453017,35.44696833447026,68.25592094796065,89.84126984126983,0.35,0.35,-0.03486255514762604,0.0,0.0,0.0,-0.012201894301669113,-11579.86672943065,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.01220189430166907,937442.1820721744,0.35,-0.01220189430166907,-0.02452796384556233
