date,P,P_coverage,P_price,P_price_coverage,S,S_coverage,G,G_coverage,E,E_coverage,R_proxy,R_proxy_coverage,I,I_need,I_affordability,option_backtest_allowed,signal_close,ma20,adx14,realized_vol_20,range_condition,no_new_low_5
2017-08-31,20.59019733350159,0.95,2.7414965986394506,0.35,52.117754395964766,1.0,60.59217089447304,1.0,41.80099416281982,1.0,32.3015873015873,0.7,24.875532903083084,10.601239637973208,67.69841269841271,False,5988.6,5870.5495,13.22682704191449,14.917610481509461,False,100.0
2017-09-01,14.006095388941695,0.95,0.0,0.35,61.5665619112732,1.0,65.75989989327165,1.0,33.98498414968318,1.0,23.002645502645493,0.7,26.25358119140641,9.338990089423715,76.99735449735451,False,5987.9,5874.949,13.50294561477072,14.91962055659175,False,100.0
2017-09-05,12.160621569448857,0.95,0.0,0.35,62.21276264268565,1.0,62.361532246240536,1.0,35.29304248623905,1.0,26.243386243386237,0.7,25.35721919768939,9.22408767804793,73.75661375661376,False,5932.73,5874.849,12.701127497764336,15.193990031435655,False,100.0
2017-09-06,8.632535557969584,0.95,0.0,0.35,61.476481579259634,1.0,57.33164844512223,1.0,35.456712974530554,1.0,31.230158730158717,0.7,23.823463391875404,8.841337432553445,68.76984126984128,False,5951.13,5876.088,11.956582103401265,15.221741264546825,False,100.0
2017-09-07,8.219252979441164,0.95,0.0,0.35,59.018627576589836,1.0,54.13362688555055,1.0,35.76415418111336,1.0,36.52777777777777,0.7,22.33484704498879,8.622388652577646,63.47222222222223,False,5964.31,5878.334,11.195565514416797,15.227140865297942,False,100.0
2017-09-08,9.5329404137878,0.95,3.380952380952378,0.35,54.6487787283973,1.0,54.993515099644675,1.0,39.477454231490746,1.0,40.099206349206334,0.7,21.827780199511263,9.136775715750463,59.900793650793666,False,5913.37,5884.593,10.883773322034896,13.17679284535255,True,0.0
2017-09-11,10.138050128251022,0.95,4.631897203325772,0.35,56.28584104848816,1.0,60.14123780344233,1.0,42.273199444388325,1.0,35.83333333333332,0.7,23.45472888486816,9.884082957601986,64.16666666666669,False,5980.53,5892.043,10.155143651199365,13.49326303585903,False,100.0
2017-09-12,10.634664991364998,0.95,4.631897203325772,0.35,61.24716922433646,1.0,64.36331836445527,1.0,40.29427978715352,1.0,30.760582010582002,0.7,24.798138780065635,9.984379043614844,69.239417989418,False,5995.64,5896.4165,9.675309447827164,12.763639620950206,True,100.0
2017-09-13,7.57083383850036,0.95,1.250944822373389,0.35,71.8167693783442,1.0,70.15885833607592,1.0,31.972647680587368,1.0,17.916666666666657,0.7,27.607903124750756,9.449426388556558,82.08333333333334,False,6004.38,5901.249,9.250994708304034,12.761847607937893,True,100.0
2017-09-14,7.229636483135388,0.95,0.7974300831443643,0.35,71.99916117253396,1.0,68.32527777707911,1.0,33.891723933157245,1.0,16.216931216931208,0.7,28.095539016376094,9.533029094145197,83.78306878306879,False,5968.82,5903.819,8.64992045733796,12.979624815303373,True,100.0
2017-09-15,6.666674947484154,0.95,0.7974300831443643,0.35,71.12471160742179,1.0,68.38360299871506,1.0,35.9510747628813,1.0,17.804232804232797,0.7,27.887554707524025,9.784817211442963,82.1957671957672,False,5988.0,5913.403,8.331864101052792,10.375801736172832,True,100.0
2017-09-18,5.799561716208355,0.95,1.7838246409674934,0.35,67.38703343412764,1.0,66.3043580928201,1.0,42.247468454456516,1.0,24.50396825396825,0.7,26.65454158297823,10.37404486196039,75.49603174603175,False,5981.12,5922.9135,7.878611477394776,10.38319667996844,True,100.0
2017-09-19,5.922231691205929,0.95,2.116402116402112,0.35,63.92303843392077,1.0,67.86700727554235,1.0,43.2558559091372,1.0,28.862433862433857,0.7,25.749439002746424,10.620063291139852,71.13756613756614,False,5991.08,5933.1404999999995,7.457734041140904,10.34471341588044,True,100.0
2017-09-20,5.885226549865059,0.95,4.198790627362052,0.35,58.08939243100394,1.0,64.7459972885584,1.0,50.1953536274498,1.0,33.78306878306878,0.7,24.95657446801679,11.203122218378647,66.21693121693121,False,5973.6,5938.154,7.720335891877868,9.194245629253144,True,100.0
2017-09-21,5.872328808435461,0.95,5.393046107331817,0.35,51.27867813814427,1.0,61.53117686671202,1.0,54.69136662266632,1.0,35.77380952380952,0.7,24.67064122709031,11.48545814405692,64.22619047619048,False,5934.91,5942.3105,8.184274310741406,9.42881887768681,True,0.0
2017-09-22,6.784461152882216,0.95,7.0997732426303815,0.35,46.5774911800566,1.0,56.267857862000604,1.0,58.08937059047063,1.0,39.29894179894179,0.7,23.911888856199766,11.648832407913616,60.70105820105821,False,5932.32,5947.2045,8.691733532360633,9.34006660113176,True,0.0
2017-09-25,10.702589807852979,0.95,14.076341647770214,0.35,40.38592333521177,1.0,49.72215715695347,1.0,62.326891910007966,1.0,47.94973544973544,0.7,27.12122244198427,18.81154173922417,52.05026455026456,False,5867.35,5949.4455,10.36883688002166,10.201556504246453,True,0.0
2017-09-26,14.525480367585642,0.95,19.554799697656836,0.35,42.595749430558676,1.0,46.201669019723134,1.0,61.90282929484339,1.0,54.345238095238095,0.7,29.435700014836947,24.029346051528627,45.654761904761905,False,5881.34,5951.6085,11.926147131421185,10.193619772988468,True,100.0
2017-09-27,14.718184349763307,0.95,18.944066515495084,0.35,46.735055956844775,1.0,44.187620928270896,1.0,59.11984462533572,1.0,59.42460317460316,0.7,28.052970003211207,23.878827729149332,40.57539682539684,False,5937.79,5955.391,12.083813202585493,10.635416270478045,True,100.0
2017-09-28,11.11417432470065,0.95,10.975812547241114,0.35,53.887780187493156,1.0,46.819399133178,1.0,53.215934425205,1.0,57.056878306878296,0.7,24.231454675337893,17.994232336076625,42.943121693121704,False,5933.07,5955.3995,12.230217411523778,9.748589828340025,True,100.0
2017-09-29,6.58263802967335,0.95,3.3167044595615973,0.35,59.78857335779342,1.0,50.82633981192013,1.0,45.43967088998962,1.0,50.93253968253967,0.7,19.406015848179358,9.518867691752366,49.06746031746033,False,5979.3,5954.9345,11.41753472534074,9.559741266918879,True,100.0
2017-10-02,5.1385867249409305,0.95,1.0907029478457997,0.35,64.16461819797922,1.0,54.88548236491413,1.0,39.70274534569459,1.0,45.76719576719575,0.7,20.424577081208422,9.155168030676482,54.23280423280425,False,5981.92,5954.6355,11.057310598156,9.561337105684874,True,100.0
2017-10-03,2.937026338619478,0.95,0.0,0.35,67.80665954652365,1.0,58.644264394572424,1.0,33.4760623596508,1.0,40.58862433862433,0.7,21.384345391386837,8.70866863472389,59.41137566137567,False,5995.06,5957.752,10.722816765770169,8.946266414032072,True,100.0
2017-10-04,2.0486238979185694,0.95,0.0,0.35,68.83738679586848,1.0,60.09735902075392,1.0,31.547222424868764,1.0,40.32407407407406,0.7,21.364073040964907,8.593455412644564,59.67592592592594,False,5998.84,5960.1375,10.656032067480009,8.895203188693888,True,100.0
2017-10-05,0.146810540996853,0.95,0.0,0.35,71.51075929750128,1.0,63.28562334370728,1.0,29.109430193699097,1.0,37.010582010582006,0.7,22.164340615409856,8.555981490740475,62.989417989417994,False,6057.14,5964.779,11.52212657915145,9.47645536629958,True,100.0
2017-10-06,0.0,0.95,0.0,0.35,71.50659905404932,1.0,66.78477655548696,1.0,28.950718740974082,1.0,36.17724867724867,0.7,22.56833911070472,8.816868373355847,63.82275132275133,False,6064.57,5972.339,12.410604484148894,8.811915962502646,True,100.0
2017-10-09,1.2194065410439776,0.95,0.0,0.35,68.78717481768517,1.0,68.84380631550685,1.0,32.11287859839633,1.0,40.529100529100525,0.7,21.888512320510948,9.361049937048108,59.470899470899475,False,6058.53,5976.239,13.483796503966865,7.9905360989992555,True,100.0
2017-10-10,2.9953399994623364,0.95,0.0,0.35,62.84062107966145,1.0,67.50945562498435,1.0,35.430999727501664,1.0,49.08068783068782,0.7,20.03478822375047,9.739946908563237,50.91931216931218,False,6063.52,5979.633,14.052606399165045,7.96058869492476,True,100.0
2017-10-11,6.1138505615819225,0.95,0.0,0.35,58.68653728743198,1.0,67.30880101544709,1.0,36.654337500172176,1.0,53.994708994708986,0.7,23.41212118388635,15.881064576751458,46.005291005291014,False,6081.25,5983.476500000001,14.580787016134783,7.999076759060249,True,100.0
2017-10-12,8.05712715112866,0.95,0.555555555555551,0.35,55.73678236984724,1.0,66.80672870137236,1.0,38.56419634284334,1.0,55.760582010582006,0.7,27.438142076691022,21.8377167724487,44.239417989417994,False,6069.99,5988.535,15.309651692075315,7.6797165716606095,True,100.0
2017-10-13,9.120607792512212,0.95,0.6273620559334799,0.35,54.80503639572462,1.0,68.41028437966632,1.0,38.6624813884157,1.0,54.68253968253967,0.7,29.174289233678714,23.793232205751508,45.31746031746033,False,6092.45,5993.7575,16.116911046664704,7.701483737604625,True,100.0
2017-10-16,7.5262031942269445,0.95,0.6273620559334799,0.35,55.38218439916941,1.0,67.6200201493437,1.0,38.48509512148577,1.0,56.93783068783068,0.7,25.381548332767508,19.48800800630024,43.06216931216932,False,6114.53,6000.428,17.182329174968665,7.721356833757338,True,100.0
2017-10-17,6.858076400931956,0.95,0.07180650037792413,0.35,57.28626237349221,1.0,68.17934502634783,1.0,34.38536848413474,1.0,57.26851851851851,0.7,22.21389268717669,15.374696422408423,42.73148148148149,False,6122.61,6007.0045,18.310601905706136,7.719070558136787,True,100.0
2017-10-18,6.214262412519628,0.95,0.0,0.35,57.84908314530537,1.0,66.99426275485199,1.0,36.665737735530485,1.0,58.76322751322751,0.7,17.741728615486902,9.910047325058375,41.23677248677249,False,6114.35,6014.0419999999995,19.48324928598845,7.630422401541572,True,100.0
2017-10-19,7.060026176124761,1.0,0.32123960695388803,0.35,55.34332276443954,1.0,65.10859637748443,1.0,42.87754185635918,1.0,59.834656084656075,0.7,17.806830528557374,10.353992732961856,40.165343915343925,False,6092.62,6021.9275,18.606085639778907,7.305218315329269,True,100.0
2017-10-20,5.92128994464915,1.0,0.80876795162509,0.35,54.41547008622917,1.0,63.763308181533546,1.0,46.40564548338336,1.0,59.953703703703695,0.7,18.01388065847059,10.669742112528688,40.046296296296305,False,6108.82,6030.7525000000005,18.469999818964563,7.288996042295947,True,100.0
2017-10-23,8.557222382183417,1.0,3.3219954648526033,0.35,47.19089004824891,1.0,59.63909078054863,1.0,52.823436591027246,1.0,65.73412698412697,0.7,18.058819580444656,12.656468435301868,34.26587301587303,False,6067.83,6040.7765,17.223442219481306,6.435173582816963,True,0.0
2017-10-24,10.524150517132382,1.0,5.430839002267569,0.35,45.986096072404884,1.0,57.028143857609514,1.0,54.56870150430663,1.0,69.2526455026455,0.7,20.144043771908272,16.609606863426198,30.747354497354493,False,6080.22,6050.7205,16.013241987123518,6.431413104249227,True,100.0
2017-10-25,16.366906560638526,1.0,7.758881330309897,0.35,36.56180127538618,1.0,52.804091282990775,1.0,63.453135434369806,1.0,75.85846560846561,0.7,26.336135930590086,27.067669776941983,24.141534391534393,False,6055.04,6056.5830000000005,15.928441449230306,6.021701608454142,True,0.0
2017-10-26,17.011790743634123,1.0,9.305366591080872,0.35,34.25154569937642,1.0,50.939176819868095,1.0,66.72573248667031,1.0,76.09656084656083,0.7,26.233261459800236,27.009868895253927,23.903439153439166,False,6037.87,6061.822999999999,15.849698092615178,6.144034625609807,True,0.0
2017-10-27,19.069035868090253,1.0,6.8752834467120145,0.35,36.0830138454279,1.0,59.131014111909515,1.0,63.76105856212666,1.0,63.82804232804231,0.7,33.120559699166634,32.10342704156962,36.17195767195769,False,6213.47,6073.531499999999,16.674031621089128,11.570953707559326,True,100.0
2017-10-30,18.43930431086441,1.0,4.059712773998484,0.35,44.20585193239373,1.0,67.6568733604526,1.0,53.72759585469538,1.0,53.33994708994708,0.7,31.677251425829084,26.682984264421144,46.66005291005292,False,6227.59,6085.8150000000005,17.77667585800197,11.557530532235488,True,100.0
2017-10-31,18.548494472498877,1.0,0.0,0.35,52.12336485489087,1.0,77.0062447647969,1.0,41.789215448649976,1.0,43.94841269841269,0.7,31.42168785145045,23.211721368071494,56.05158730158731,False,6248.56,6098.49,18.890090248800238,11.567111070104886,True,100.0
2017-11-01,18.420060354233495,1.0,0.0,0.35,52.45929769233455,1.0,77.00665477415633,1.0,38.11302288165755,1.0,47.1031746031746,0.7,23.58457571279925,13.813825818123869,52.8968253968254,False,6248.65,6110.9805,20.154131061032242,11.579537334561248,False,100.0
2017-11-02,18.31847646657619,1.0,0.0,0.35,52.34547943362501,1.0,77.53292154247045,1.0,39.288794632082194,1.0,46.01190476190475,0.7,23.15501205726926,12.8773176636606,53.98809523809525,False,6236.39,6119.943,20.583168139957493,11.29463297482441,False,100.0
2017-11-03,19.533219967215746,1.0,0.0,0.35,52.58000686664664,1.0,80.26948174079193,1.0,40.17703008807745,1.0,40.29761904761904,0.7,23.879903961985907,11.939078298520888,59.70238095238096,False,6295.58,6131.4935,21.65506661929809,11.645289560014003,False,100.0
2017-11-06,18.599656295253457,1.0,0.0,0.35,55.45921858650669,1.0,82.35308018536945,1.0,38.730111686951155,1.0,35.165343915343904,0.7,24.815954866549475,11.476387793847264,64.8346560846561,False,6313.61,6144.2474999999995,22.907703639999905,11.598655882277802,False,100.0
2017-11-07,17.704255108323913,1.0,0.0,0.35,57.24063701834998,1.0,84.4739598243596,1.0,36.26721193271201,1.0,31.752645502645493,0.7,25.394325287744287,11.109982217874212,68.24735449735451,False,6320.78,6157.1105,24.17673805806077,11.594668784530036,False,100.0
2017-11-08,16.70066612881639,1.0,0.0,0.35,59.20354528070245,1.0,85.38850259557636,1.0,34.4957505525768,1.0,32.63888888888888,0.7,25.06820548324427,10.970570273955325,67.36111111111111,False,6345.81,6170.3385,25.56351764388188,11.61019762567034,False,100.0
2017-11-09,17.32452409147518,1.0,0.0,0.35,56.123662962059036,1.0,83.17886333896541,1.0,39.36663868015722,1.0,37.89021164021163,0.7,24.061176371499165,11.3783057087361,62.10978835978837,False,6312.21,6182.449500000001,25.325750455508516,11.830106660164896,False,100.0
2017-11-10,17.12310353943938,1.0,0.6311413454270556,0.35,53.918728237893276,1.0,79.6496076603626,1.0,43.23485948185487,1.0,42.02380952380951,0.7,23.164161432036316,11.560151750651594,57.97619047619049,False,6309.07,6193.2805,25.122587008616293,11.843186252853204,False,100.0
2017-11-13,16.34470859066813,1.0,1.5948601662887338,0.35,50.40959902994597,1.0,74.51534689427605,1.0,48.04521870346546,1.0,45.62169312169311,0.7,22.389567216545174,11.726653995957939,54.37830687830689,False,6316.18,6203.363,25.098682048436906,11.824616663394364,False,100.0
2017-11-14,15.82996560866375,1.0,3.5865457294028693,0.35,45.18640348987759,1.0,70.47814297310654,1.0,50.97746467993332,1.0,45.2579365079365,0.7,22.502176272596266,11.755547199440523,54.7420634920635,False,6293.64,6211.914500000001,24.547735255016697,11.96913850543594,False,0.0
2017-11-15,20.21940974878717,1.0,7.973544973544972,0.35,37.87660370699234,1.0,64.82362660769773,1.0,57.09490745726337,1.0,49.246031746031726,0.7,25.880734543062736,17.58965663942756,50.753968253968274,False,6258.36,6219.115,23.30714624796256,12.192334385738597,False,0.0
2017-11-16,17.814641848604417,1.0,7.232804232804231,0.35,40.67651404993487,1.0,65.36444430320931,1.0,56.70990185295272,1.0,44.662698412698404,0.7,23.411465698554096,12.769520402304927,55.337301587301596,False,6339.14,6231.441000000001,23.368533830355183,12.730728013292403,False,100.0
2017-11-17,14.65919595704741,1.0,6.114134542705969,0.35,47.27941247880807,1.0,66.31787561317968,1.0,55.64024530926715,1.0,36.818783068783056,0.7,24.781998847429062,11.982259486166434,63.181216931216944,False,6314.51,6241.7255,23.425536585434045,12.897697185300755,False,100.0
2017-11-20,7.174317086614283,1.0,2.452758881330306,0.35,55.885048845681695,1.0,70.20882840435034,1.0,51.88100602233666,1.0,25.324074074074066,0.7,27.550801727752805,11.842426995028427,74.67592592592594,False,6308.61,6253.764499999999,23.29318130795689,12.557357746199516,False,100.0
2017-11-21,7.063347332659419,1.0,2.2297808012093685,0.35,57.85803907532824,1.0,71.59664698699588,1.0,49.660829808317025,1.0,19.404761904761894,0.7,28.91408302577781,11.687031335957712,80.5952380952381,False,6378.63,6268.6849999999995,23.952210599854666,12.968402540514031,False,100.0
2017-11-22,6.568097877422978,1.0,1.3567649281934955,0.35,61.14081370244249,1.0,74.15545040520898,1.0,41.933790503176375,1.0,16.37566137566137,0.7,29.12945282568307,10.964490892797883,83.62433862433863,False,6386.12,6285.239,24.70285050083853,12.74653768300354,False,100.0
2017-11-24,6.759133349673948,1.0,0.0,0.35,63.9387139805597,1.0,78.75835716713591,1.0,36.38792740379241,1.0,12.063492063492054,0.7,29.984541880496458,10.667219861825963,87.93650793650795,False,6409.29,6303.81,25.63945373604877,12.579932064786941,False,100.0
2017-11-27,5.96957803976953,1.0,0.0,0.35,62.02061107662141,1.0,77.50376430621354,1.0,36.729359075054,1.0,21.468253968253958,0.7,27.588804683064183,10.607824233503564,78.53174603174604,False,6405.97,6313.435,26.635663672488228,7.999990275351457,False,100.0
2017-11-28,5.152979599045927,1.0,0.0,0.35,60.210323264137664,1.0,75.69284239738231,1.0,36.66577763274557,1.0,31.977513227513214,0.7,24.847112223911736,10.455320707720054,68.02248677248679,False,6422.56,6323.1835,27.4041885816213,8.004641544861906,False,100.0
2017-11-29,10.198787142604594,1.0,6.942554799697653,0.35,51.231030145831674,1.0,64.1814609724103,1.0,43.45686583621864,1.0,52.24206349206347,0.7,23.22885949677675,15.052500493056824,47.75793650793653,False,6311.37,6326.324,25.652211489379944,10.393002651413585,False,0.0
2017-11-30,13.013827225347066,1.0,8.669690098261524,0.35,50.157069598134626,1.0,56.99993116431805,1.0,45.79704198027321,1.0,60.37698412698412,0.7,24.69892913275224,19.724233552664362,39.62301587301588,False,6365.56,6332.1695,24.025375618012973,10.775956415189269,False,100.0
2017-12-01,19.223102630741792,1.0,13.314436885865454,0.35,45.28431775436741,1.0,49.28242219920232,1.0,56.089026901242256,1.0,69.43783068783068,0.7,29.667465522307598,29.369230925687024,30.562169312169317,False,6337.87,6337.2435000000005,23.393578926870614,10.894208824575829,False,100.0
2017-12-04,22.752374544287523,1.0,17.900982615268326,0.35,44.503293117113124,1.0,46.213102912150056,1.0,59.12761434932952,1.0,73.53835978835978,0.7,36.17067872193101,39.40702489202794,26.461640211640216,False,6263.7,6335.6495,22.501097573014434,11.251078988554115,False,0.0
2017-12-05,28.269316423826982,1.0,27.721088435374146,0.35,41.10948487750247,1.0,42.72471460330493,1.0,64.11794619715812,1.0,77.07010582010581,0.7,44.319055726253865,51.448776241707094,22.92989417989419,False,6265.11,6333.2245,21.962869422232004,11.193683637605416,False,100.0
2017-12-06,26.86819036820523,1.0,30.058201058201053,0.35,39.68628637337362,1.0,41.92098081677659,1.0,64.64642772235341,1.0,76.71957671957671,0.7,39.345550263117346,44.70059259068203,23.280423280423292,False,6293.05,6331.838000000001,21.488938313419077,11.314197962068826,False,100.0
2017-12-07,19.062932764801104,1.0,24.84278155706727,0.35,45.53687617487092,1.0,46.04563965136444,1.0,61.98654154519888,1.0,68.8558201058201,0.7,22.932815823580533,20.19569446671408,31.1441798941799,False,6316.28,6330.361500000001,20.41697099617761,11.301508809324357,False,100.0
2017-12-08,9.857748804803729,1.0,15.063492063492061,0.35,52.171897293821246,1.0,50.891857623455955,1.0,58.601320273820214,1.0,57.23544973544972,0.7,19.018767848188745,11.103507042734902,42.76455026455028,False,6344.57,6331.9794999999995,19.322172053759726,11.25055339988842,True,100.0
2017-12-11,4.109403098946555,1.0,8.081632653061222,0.35,60.208119364845345,1.0,57.91943548060997,1.0,53.16490478895087,1.0,39.193121693121675,0.7,23.46172713656176,11.013343413122904,60.806878306878325,False,6393.89,6336.2205,18.60331080873314,11.553774706828536,True,100.0
2017-12-12,0.8735415378272617,1.0,1.7679516250944778,0.35,64.93872372141423,1.0,62.35926972621562,1.0,48.58556251560419,1.0,25.383597883597872,0.7,26.768357339077845,10.819009079969753,74.61640211640213,False,6383.65,6339.594,18.078561662206784,11.580750165697209,True,100.0
2017-12-13,0.5947261392806041,1.0,0.0,0.35,66.39561652602124,1.0,65.78986098518406,1.0,44.188888924574506,1.0,17.923280423280413,0.7,28.443571556502647,10.565855549763667,82.07671957671958,False,6394.67,6344.6455000000005,17.836999067566143,11.482685523760102,True,100.0
2017-12-14,1.200114027629953,1.0,0.0,0.35,65.00652780115665,1.0,65.90595576307446,1.0,45.08096308973074,1.0,17.982804232804224,0.7,28.51594296565918,10.682192031813646,82.01719576719577,False,6389.91,6351.223,17.737264956395826,11.24907869890349,True,100.0
2017-12-15,2.5560913932869886,1.0,0.0,0.35,65.87019454195463,1.0,69.84117446450135,1.0,40.523381650297345,1.0,16.1111111111111,0.7,28.809797038619067,10.45009975519579,83.8888888888889,False,6466.32,6357.582,18.424236713920337,11.12079846700851,True,100.0
2017-12-18,3.056512851019663,1.0,0.0,0.35,65.67898116308872,1.0,74.39118262612986,1.0,38.06967470873496,1.0,16.005291005290996,0.7,28.888418930031186,10.519655575138584,83.994708994709,False,6513.27,6367.52,19.59814783012019,11.172777545476192,True,100.0
2017-12-19,2.9620977861431386,1.0,0.0,0.35,67.57768215069056,1.0,77.06483044103526,1.0,36.26817964060788,1.0,17.103174603174594,0.7,30.96185812267854,13.650202364629582,82.8968253968254,False,6480.67,6376.1230000000005,19.853688472287335,11.385428774613667,True,100.0
2017-12-20,1.9632632776289596,1.0,0.0,0.35,68.52846240765011,1.0,75.45751460715431,1.0,38.2985507913351,1.0,20.224867724867718,0.7,29.457707797074388,12.68523297105509,79.77513227513228,False,6472.48,6380.8155,19.750030547703602,10.815860888982685,True,100.0
2017-12-21,1.623647897686369,1.0,0.0,0.35,69.43027151097697,1.0,72.50749335119957,1.0,38.362150141468284,1.0,21.302910052910043,0.7,27.953791204390075,11.039358290156784,78.69708994708995,False,6472.69,6385.144,19.653776760590137,10.817552267148562,True,100.0
2017-12-22,2.9107112726922213,1.0,1.1224489795918322,0.35,65.56087981477269,1.0,70.44840415170152,1.0,38.01889210171486,1.0,21.494708994708986,0.7,27.67387465391007,10.730069203449755,78.50529100529101,False,6465.17,6387.938,19.131626114844018,10.77887864550463,True,0.0
2017-12-26,5.9003938123747615,1.0,5.446712018140587,0.35,58.897461896143206,1.0,66.91482525315772,1.0,43.366646882001966,1.0,24.39814814814814,0.7,30.01771677905709,14.8230050881255,75.60185185185186,False,6433.16,6389.2975,17.81415538500639,10.945591590743376,True,0.0
2017-12-27,8.978771353407389,1.0,9.046863189720328,0.35,54.38383631300579,1.0,62.321379484309624,1.0,49.164886248337815,1.0,31.051587301587293,0.7,32.169983469184444,19.910507059441684,68.94841269841271,False,6435.15,6389.927,16.701972168869656,10.910382757443372,True,100.0
2017-12-28,11.06044579516567,1.0,10.600907029478455,0.35,53.20881249502867,1.0,60.22517702789207,1.0,52.98068542407708,1.0,43.62433862433861,0.7,32.71001798598461,24.821470189425682,56.37566137566139,False,6441.42,6396.4295,15.763957629109026,8.75261587874773,True,100.0
2017-12-29,14.656277778752758,1.0,14.266817838246405,0.35,48.171821571911345,1.0,56.94924326333287,1.0,56.73543676541532,1.0,57.36772486772486,0.7,33.84292130395582,30.91313669451605,42.63227513227514,False,6396.42,6397.9725,15.155161793531278,8.716066399937564,True,0.0
2018-01-02,13.610006308287737,1.0,10.666666666666663,0.35,49.591660365572785,1.0,60.39634738681051,1.0,53.46156238764966,1.0,61.01851851851851,0.7,30.217398743512426,27.296037830856072,38.98148148148149,False,6511.34,6406.646,14.923660174170148,10.55713022252944,True,100.0
2018-01-03,11.719975070773662,1.0,7.9901738473167,0.35,52.58497327362439,1.0,66.09268584663306,1.0,47.31862144781832,1.0,56.507936507936506,0.7,25.64428186981627,19.695021329067195,43.492063492063494,False,6575.8,6422.250999999999,15.734178714984779,9.763738230604021,True,100.0
2018-01-04,5.029102984497528,1.0,0.0,0.35,62.86030408110103,1.0,76.36337544315329,1.0,35.88998220357235,1.0,46.30291005291004,0.7,21.236173411683197,10.415867899880945,53.69708994708996,False,6584.58,6438.224499999999,16.81358034985208,9.738073909229119,True,100.0
2018-01-05,2.4452330671489206,1.0,0.0,0.35,66.04998920127902,1.0,82.16434624334285,1.0,32.063979124992656,1.0,40.224867724867714,0.7,22.759401964632982,10.420825194466548,59.775132275132286,False,6653.29,6456.236500000001,18.398211416635508,10.120423227918057,False,100.0
2018-01-08,0.46977635106252036,1.0,0.0,0.35,69.72461736789556,1.0,83.39843822810087,1.0,28.221033809596253,1.0,37.962962962962955,0.7,23.053058595808977,10.05839911539962,62.037037037037045,False,6676.63,6474.253999999999,20.121836260945905,10.118505886366318,False,100.0
2018-01-09,1.306816271825883,1.0,0.0,0.35,68.64568532877033,1.0,83.39489900448736,1.0,28.06299326668513,1.0,40.767195767195766,0.7,22.33756439247196,10.039151112361205,59.232804232804234,False,6677.94,6490.9225,21.89004187419545,10.138278780914858,False,100.0
2018-01-10,3.5605274590157605,1.0,0.0,0.35,63.79071650112248,1.0,80.88653325436015,1.0,33.909524070192205,1.0,49.92063492063491,0.7,20.42489043142018,10.540065548771878,50.07936507936509,False,6662.66,6504.361,22.57465961038027,10.084006344852106,False,100.0
2018-01-11,4.848613574688083,1.0,0.0,0.35,61.59218036946735,1.0,78.96523846922986,1.0,35.22750606741101,1.0,54.94708994708994,0.7,19.1716173674483,10.54451980562771,45.05291005291006,False,6708.49,6520.603000000001,23.712462979445657,10.122588469493325,False,100.0
2018-01-12,5.46084656084657,1.0,0.0,0.35,64.14182046972887,1.0,78.3134699896607,1.0,33.71925570130653,1.0,54.30555555555554,0.7,22.5497175040182,14.834808523876116,45.69444444444446,False,6758.54,6538.7964999999995,25.301095588695887,10.267771846482738,False,100.0
2018-01-16,7.635518006485758,1.0,0.0,0.35,64.49447551569216,1.0,76.52784154105179,1.0,34.800554358139856,1.0,57.93650793650793,0.7,26.301052762919852,21.04690632939578,42.06349206349207,False,6737.14,6556.158,27.33250145972567,10.413329179621295,False,100.0
2018-01-17,11.130710282292782,1.0,0.0,0.35,62.76906987626061,1.0,75.63646664240741,1.0,36.98749852829909,1.0,64.14682539682539,0.7,27.882237278660277,25.225258170488832,35.85317460317461,False,6810.28,6573.356,29.218806911396182,10.289605807706465,False,100.0
2018-01-18,16.30301763065647,1.0,0.0,0.35,58.54410675976494,1.0,74.00909313179835,1.0,39.26964342658762,1.0,74.39153439153438,0.7,28.71223134151299,29.746819919195445,25.60846560846562,False,6811.38,6588.261499999999,31.019929864143037,10.172350772661824,False,100.0
2018-01-19,15.365570487971922,1.0,0.0,0.35,59.61491961869424,1.0,75.30961521897423,1.0,34.5201169973435,1.0,74.8611111111111,0.7,25.74168619256591,25.942618627124915,25.1388888888889,False,6834.33,6605.9445,32.821854154543516,9.8068950976689,False,100.0
2018-01-22,15.502930383776642,1.0,0.0,0.35,58.90221729438363,1.0,76.92643602646184,1.0,35.360229590673235,1.0,75.52910052910053,0.7,25.2130759932695,25.46046816739284,24.470899470899468,False,6906.28,6627.6345,34.92081998445048,10.06797022872936,False,100.0
2018-01-23,12.986249531821576,1.0,0.0,0.35,61.98496047619699,1.0,78.90162911967711,1.0,33.189414676592804,1.0,74.87433862433862,0.7,20.02213337799212,18.32095737876903,25.12566137566138,False,6963.46,6652.173,37.22119797498447,10.141782835805573,False,100.0
2018-01-24,16.04749235592438,1.0,0.0,0.35,63.20248531453558,1.0,78.92462180278382,1.0,37.3886729248244,1.0,78.90873015873015,0.7,18.904655164554235,18.17578360564903,21.09126984126985,False,6919.35,6674.882,38.25743590787923,10.62407404928931,False,100.0
2018-01-25,19.038561101308947,1.0,0.0,0.35,63.86533802730528,1.0,78.12239692092737,1.0,41.247446742470025,1.0,83.82936507936506,0.7,15.519759156720717,15.30280056874931,16.17063492063494,False,6916.3,6699.039,39.219656845567215,10.267269627253471,False,100.0
