date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,assigned_shares,assigned_basis
2021-08-23,QQQ_v0_3_Full,QQQ,37,cash_secured_put,CLOSE,put,-1.0,343.0,2021-09-17,5,373.23,0.6842556958234383,0.6671493034278523,0.7013620882190242,0.7013620882190242,0.2220557029177719,-0.06974064088222212,-350.68104410951213,-11.803196197792989,11.803196197792989,CSP_PROFIT_TARGET,,
2021-09-09,QQQ_v0_3_Full,QQQ,38,covered_call,OPEN,call,-1.0,398.0,2021-10-15,2,379.47,3.915015406515934,3.817140021353036,4.012890791678832,3.817140021353036,0.2214121981906023,0.2555798319503859,763.4280042706072,-20.875077032579636,20.875077032579636,GREED_EXHAUSTION_COVERED_CALL,,
2021-09-14,QQQ_v0_3_Full,QQQ,39,cash_secured_put,OPEN,put,-1.0,355.0,2021-10-15,5,375.26,3.016798896192398,2.941378923787588,3.0922188685972083,2.941378923787588,0.23637286924825202,-0.20173462412738802,1470.689461893794,-40.95998620240506,40.95998620240506,CONDITIONAL_ENTRY_CSP,,
2021-09-21,QQQ_v0_3_Full,QQQ,38,covered_call,CLOSE,call,-1.0,398.0,2021-10-15,2,366.15,1.224827307482748,1.1942066247956793,1.2554479901698168,1.2554479901698168,0.2573054731667349,0.10827174510162489,-251.08959803396337,-7.424136537413749,7.424136537413749,CALL_STATE_EXIT,,
2021-09-23,QQQ_v0_3_Full,QQQ,40,insurance,OPEN,put,1.0,335.0,2021-12-17,4,372.98,6.137636839718823,5.984195918725852,6.291077760711794,6.291077760711794,0.28552064766801727,-0.20000094283712602,-2516.4311042847175,-63.97636839718823,63.97636839718823,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2021-10-13,QQQ_v0_3_Full,QQQ,39,cash_secured_put,CLOSE,put,-1.0,355.0,2021-10-15,5,360.0,0.6079335340928225,0.5927351957405019,0.623131872445143,0.623131872445143,0.21672291666666665,-0.18986593240332011,-311.5659362225715,-10.84916917616027,10.84916917616027,CSP_PROFIT_TARGET,,
2021-12-07,QQQ_v0_3_Full,QQQ,40,insurance,CLOSE,put,1.0,335.0,2021-12-17,4,397.83,0.0029232943840290515,0.0,0.012923294384029052,0.0,0.3189959090566322,-0.0005191698410121376,0.0,-3.7693177536116207,3.7693177536116207,INSURANCE_DTE_ROLL,,
2021-12-08,QQQ_v0_3_Full,QQQ,41,cash_secured_put,OPEN,put,-1.0,363.0,2022-01-21,1,399.61,3.0800405660848824,3.00303955193276,3.1570415802370047,3.00303955193276,0.2769414525237098,-0.1484921144571227,300.303955193276,-8.350101415212224,8.350101415212224,CONDITIONAL_ENTRY_CSP,,
2021-12-15,QQQ_v0_3_Full,QQQ,42,insurance,OPEN,put,1.0,357.0,2022-03-18,3,397.05,6.386095234458779,6.226442853597309,6.5457476153202485,6.5457476153202485,0.26873905769873113,-0.19904583267594067,-1963.7242845960745,-49.84571425844095,49.84571425844095,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2021-12-16,QQQ_v0_3_Full,QQQ,42,insurance,CLOSE,put,1.0,357.0,2022-03-18,1,386.84,8.522832948636221,8.309762124920315,8.735903772352128,8.309762124920315,0.2672470213036058,-0.25505573144030824,830.9762124920316,-21.957082371590623,21.957082371590623,INSURANCE_PARTIAL_MONETIZATION,,
2021-12-30,QQQ_v0_3_Full,QQQ,41,cash_secured_put,CLOSE,put,-1.0,363.0,2022-01-21,1,400.35,0.6373472799814621,0.6214135979819255,0.6532809619809987,0.6532809619809987,0.2576456747189088,-0.05745580526664528,-65.32809619809987,-2.2433681999536597,2.2433681999536597,CSP_PROFIT_TARGET,,
2022-03-08,QQQ_v0_3_Full,QQQ,42,insurance,CLOSE,put,1.0,357.0,2022-03-18,2,323.35,34.18754930666961,33.33286057400287,35.04223803933635,33.33286057400287,0.38020000000000004,-0.9383671062006422,6666.572114800574,-172.2377465333475,172.2377465333475,INSURANCE_DTE_ROLL,,
2022-03-08,QQQ_v0_3_Full,QQQ,43,cash_secured_put,OPEN,put,-1.0,284.0,2022-04-14,1,323.35,3.6210182062162843,3.5304927510608772,3.7115436613716914,3.5304927510608772,0.4220507618007584,-0.15101237309555088,353.04927510608775,-9.702545515540711,9.702545515540711,CONDITIONAL_ENTRY_CSP,,
2022-03-18,QQQ_v0_3_Full,QQQ,43,cash_secured_put,CLOSE,put,-1.0,284.0,2022-04-14,1,351.49,0.5566203845208992,0.5427048749078768,0.5705358941339217,0.5705358941339217,0.4387961908535916,-0.032459230524111524,-57.05358941339217,-2.041550961302246,2.041550961302246,CSP_PROFIT_TARGET,,
2022-08-23,QQQ_v0_3_Full,QQQ,44,insurance,OPEN,put,1.0,278.0,2022-11-18,3,314.1,6.447098257469705,6.285920801032962,6.608275713906448,6.608275713906448,0.34568325951982404,-0.20038382476306185,-1982.4827141719343,-50.303236931022894,50.303236931022894,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2022-09-09,QQQ_v0_3_Full,QQQ,44,insurance,CLOSE,put,1.0,278.0,2022-11-18,1,307.09,6.099647491096206,5.947156303818801,6.252138678373612,5.947156303818801,0.33785428959804387,-0.21791384729688512,594.7156303818801,-15.899118727740552,15.899118727740552,INSURANCE_PARTIAL_MONETIZATION,,
2022-11-08,QQQ_v0_3_Full,QQQ,44,insurance,CLOSE,put,1.0,278.0,2022-11-18,2,269.54,10.700505313473855,10.432992680637009,10.9680179463107,10.432992680637009,0.3153,-0.7078016966333137,2086.5985361274015,-54.8025265673692,54.8025265673692,INSURANCE_DTE_ROLL,,
2023-03-14,QQQ_v0_3_Full,QQQ,45,insurance,OPEN,put,1.0,262.0,2023-06-16,3,297.37,6.602402480620512,6.437342418604999,6.767462542636025,6.767462542636025,0.35992404098036196,-0.1992001237937326,-2030.2387627908074,-51.46801860465395,51.46801860465395,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2023-06-06,QQQ_v0_3_Full,QQQ,45,insurance,CLOSE,put,1.0,262.0,2023-06-16,3,354.84,8.815932491506616e-13,0.0,0.010000000000881594,0.0,0.25816181941156574,-4.312492649964533e-13,0.0,-1.9500000002644782,1.9500000002644782,INSURANCE_DTE_ROLL,,
2023-09-27,QQQ_v0_3_Full,QQQ,46,insurance,OPEN,put,1.0,326.0,2023-12-15,5,355.04,5.178343700673281,5.048885108156449,5.307802293190113,5.307802293190113,0.26481665662791354,-0.1997580771964997,-2653.901146595056,-67.97929625841584,67.97929625841584,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2023-12-05,QQQ_v0_3_Full,QQQ,46,insurance,CLOSE,put,1.0,326.0,2023-12-15,5,387.29,6.99027427592398e-07,0.0,0.010000699027427593,0.0,0.21023090578119757,-2.766922209465938e-07,0.0,-3.2503495137137963,3.2503495137137963,INSURANCE_DTE_ROLL,,
2024-04-17,QQQ_v0_3_Full,QQQ,47,cash_secured_put,OPEN,put,-1.0,405.0,2024-05-17,5,425.84,3.4492103558728076,3.3629800969759875,3.5354406147696276,3.3629800969759875,0.23840388408792035,-0.20418537460103517,1681.4900484879936,-46.36512944841,46.36512944841,CONDITIONAL_ENTRY_CSP,,
2024-04-29,QQQ_v0_3_Full,QQQ,47,cash_secured_put,CLOSE,put,-1.0,405.0,2024-05-17,5,432.75,0.6167404941340031,0.601321981780653,0.6321590064873532,0.6321590064873532,0.21068717504332754,-0.06796063125872816,-316.0795032436766,-10.959256176675062,10.959256176675062,CSP_PROFIT_TARGET,,
2024-08-06,QQQ_v0_3_Full,QQQ,48,insurance,OPEN,put,1.0,402.0,2024-11-15,4,439.53,6.856448347321731,6.6850371386386875,7.027859556004774,7.027859556004774,0.25013443865099366,-0.1993126797144773,-2811.14382240191,-71.1644834732173,71.1644834732173,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2024-08-09,QQQ_v0_3_Full,QQQ,48,insurance,CLOSE,put,1.0,402.0,2024-11-15,2,450.41,4.961955456274794,4.837906569867924,5.0860043426816635,4.837906569867924,0.2535338699481729,-0.15189675465972385,967.5813139735848,-26.10977728137397,26.10977728137397,INSURANCE_PARTIAL_MONETIZATION,,
2024-11-05,QQQ_v0_3_Full,QQQ,48,insurance,CLOSE,put,1.0,402.0,2024-11-15,2,492.21,4.06438434130919e-05,0.0,0.010040643843413091,0.0,0.28685545803620405,-8.127258723234245e-06,0.0,-1.3081287686826184,1.3081287686826184,INSURANCE_DTE_ROLL,,
2024-11-05,QQQ_v0_3_Full,QQQ,49,cash_secured_put,OPEN,put,-1.0,464.0,2024-12-20,4,492.21,4.715052352758647,4.597176043939681,4.832928661577613,4.597176043939681,0.23063213302433938,-0.20291063173851007,1838.8704175758726,-49.75052352758633,49.75052352758633,CONDITIONAL_ENTRY_CSP,,
2024-11-07,QQQ_v0_3_Full,QQQ,49,cash_secured_put,CLOSE,put,-1.0,464.0,2024-12-20,4,513.54,1.099220103050186,1.0717396004739315,1.1267006056264406,1.1267006056264406,0.21036471313502902,-0.06584412352613177,-450.6802422505762,-13.592201030501824,13.592201030501824,CSP_PROFIT_TARGET,,
2024-12-20,QQQ_v0_3_Full,QQQ,50,insurance,OPEN,put,1.0,481.0,2025-03-21,4,518.66,6.597131231851677,6.432202951055385,6.762059512647968,6.762059512647968,0.21664149768478044,-0.19987326235096267,-2704.823805059187,-68.57131231851669,68.57131231851669,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2025-03-11,QQQ_v0_3_Full,QQQ,50,insurance,CLOSE,put,1.0,481.0,2025-03-21,1,471.6,14.164396691180912,13.810286773901389,14.518506608460434,13.810286773901389,0.287,-0.6442816245674755,1381.028677390139,-36.06099172795228,36.06099172795228,INSURANCE_PARTIAL_MONETIZATION,,
2025-03-11,QQQ_v0_3_Full,QQQ,50,insurance,CLOSE,put,1.0,481.0,2025-03-21,3,471.6,14.164396691180912,13.810286773901389,14.518506608460434,13.810286773901389,0.287,-0.6442816245674755,4143.086032170417,-108.18297518385684,108.18297518385684,INSURANCE_DTE_ROLL,,
2025-03-19,QQQ_v0_3_Full,QQQ,51,insurance,OPEN,put,1.0,440.0,2025-06-20,4,480.89,7.137212827818615,6.95878250712315,7.315643148514081,7.315643148514081,0.24944039548517313,-0.19887474700419006,-2926.2572594056323,-73.97212827818615,73.97212827818615,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2025-04-04,QQQ_v0_3_Full,QQQ,51,insurance,CLOSE,put,1.0,440.0,2025-06-20,1,422.67,30.001986565011066,29.251936900885788,30.752036229136344,29.251936900885788,0.28415192153667906,-0.5722938925258204,2925.193690088579,-75.65496641252781,75.65496641252781,INSURANCE_PARTIAL_MONETIZATION,,
2025-04-15,QQQ_v0_3_Full,QQQ,51,insurance,CLOSE,put,1.0,440.0,2025-06-20,1,457.99,22.892709120247304,22.32039139224112,23.465026848253487,22.32039139224112,0.42612578740728746,-0.3633233301803235,2232.039139224112,-57.88177280061833,57.88177280061833,INSURANCE_PARTIAL_MONETIZATION,,
2025-06-10,QQQ_v0_3_Full,QQQ,51,insurance,CLOSE,put,1.0,440.0,2025-06-20,2,534.21,5.082273400372982e-06,0.0,0.010005082273400374,0.0,0.25063000505419225,-1.1609090722526484e-06,0.0,-1.3010164546800747,1.3010164546800747,INSURANCE_DTE_ROLL,,
2025-08-04,QQQ_v0_3_Full,QQQ,52,covered_call,OPEN,call,-1.0,596.0,2025-09-19,1,564.1,5.703195851229509,5.560615954948771,5.845775747510247,5.560615954948771,0.1985012919913499,0.24919724539630927,556.0615954948771,-14.907989628073809,14.907989628073809,GREED_EXHAUSTION_COVERED_CALL,,
2025-08-05,QQQ_v0_3_Full,QQQ,52,covered_call,CLOSE,call,-1.0,596.0,2025-09-19,1,560.27,4.8346107836724315,4.713745514080621,4.955476053264242,4.955476053264242,0.2014065568521358,0.21998887091602376,-495.5476053264242,-12.736526959181043,12.736526959181043,CALL_STATE_EXIT,,
2025-08-06,QQQ_v0_3_Full,QQQ,53,insurance,OPEN,put,1.0,519.0,2025-11-21,4,567.32,8.540209347452716,8.326704113766398,8.753714581139034,8.753714581139034,0.23660021172040838,-0.19823534544565416,-3501.4858324556135,-88.00209347452716,88.00209347452716,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2025-11-11,QQQ_v0_3_Full,QQQ,53,insurance,CLOSE,put,1.0,519.0,2025-11-21,4,621.57,0.00033082692562199506,0.0,0.010330826925621995,0.0,0.28281424055215026,-4.8809381544308124e-05,0.0,-2.7323307702487982,2.7323307702487982,INSURANCE_DTE_ROLL,,
2025-11-12,QQQ_v0_3_Full,QQQ,54,cash_secured_put,OPEN,put,-1.0,585.0,2025-12-19,4,621.08,5.5273053264721455,5.389122693310342,5.665487959633949,5.389122693310342,0.24527143352232866,-0.19735387116915107,2155.6490773241367,-57.873053264721385,57.873053264721385,CONDITIONAL_ENTRY_CSP,,
2025-11-12,QQQ_v0_3_Full,QQQ,55,covered_call,OPEN,call,-1.0,663.0,2025-12-19,1,621.08,4.711181024463258,4.5934014988516765,4.828960550074839,4.5934014988516765,0.22104361431290148,0.19964400546428693,459.34014988516765,-12.427952561158145,12.427952561158145,GREED_EXHAUSTION_COVERED_CALL,,
2025-11-17,QQQ_v0_3_Full,QQQ,55,covered_call,CLOSE,call,-1.0,663.0,2025-12-19,1,603.66,3.2009469728366753,3.1209232985157582,3.2809706471575923,3.2809706471575923,0.26922889927198634,0.13602940985918233,-328.09706471575925,-8.652367432091706,8.652367432091706,CALL_STATE_EXIT,,
2025-11-19,QQQ_v0_3_Full,QQQ,56,insurance,OPEN,put,1.0,545.0,2026-02-20,3,599.87,9.79571001771501,9.550817267272134,10.040602768157886,10.040602768157886,0.269633494417481,-0.20083695327617979,-3012.1808304473657,-75.41782513286279,75.41782513286279,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2025-12-03,QQQ_v0_3_Full,QQQ,54,cash_secured_put,CLOSE,put,-1.0,585.0,2025-12-19,4,623.52,1.0904355107890495,1.0631746230193233,1.1176963985587758,1.1176963985587758,0.22563582563510393,-0.08010761095740968,-447.07855942351034,-13.504355107890495,13.504355107890495,CSP_PROFIT_TARGET,,
2026-02-02,QQQ_v0_3_Full,QQQ,56,insurance,CLOSE,put,1.0,545.0,2026-02-20,3,626.14,0.06728515021576564,0.05728515021576564,0.07728515021576564,0.05728515021576564,0.2535671814610151,-0.005847832246888619,17.185545064729695,-4.950000000000001,4.950000000000001,INSURANCE_RECOVERY_EXIT,,
2026-02-02,QQQ_v0_3_Full,QQQ,57,cash_secured_put,OPEN,put,-1.0,589.0,2026-03-20,4,626.14,5.902920027496208,5.755347026808803,6.050493028183613,5.755347026808803,0.2291422391760759,-0.19969381451293935,2302.138810723521,-61.62920027496208,61.62920027496208,CONDITIONAL_ENTRY_CSP,,
2026-03-17,QQQ_v0_3_Full,QQQ,57,cash_secured_put,CLOSE,put,-1.0,589.0,2026-03-20,4,603.31,1.047502327443084,1.0213147692570068,1.073689885629161,1.073689885629161,0.25537371334803,-0.14457230632183998,-429.4759542516644,-13.075023274430839,13.075023274430839,CSP_PROFIT_TARGET,,
2026-04-01,QQQ_v0_3_Full,QQQ,58,insurance,OPEN,put,1.0,534.0,2026-06-18,4,584.31,8.656269987129818,8.439863237451572,8.872676736808064,8.872676736808064,0.2696172246606783,-0.2002794716069177,-3549.0706947232256,-89.16269987129832,89.16269987129832,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,,
2026-06-08,QQQ_v0_3_Full,QQQ,58,insurance,CLOSE,put,1.0,534.0,2026-06-18,4,716.07,7.748656304986724e-06,0.0,0.010007748656304986,0.0,0.37463412794838497,-8.887317372580295e-07,0.0,-2.6030994625219948,2.6030994625219948,INSURANCE_DTE_ROLL,,
2026-06-08,QQQ_v0_3_Full,QQQ,59,covered_call,OPEN,call,-1.0,763.0,2026-07-17,1,716.07,8.468165749150415,8.256461605421656,8.679869892879175,8.256461605421656,0.2544035329124821,0.24870022318046867,825.6461605421656,-21.820414372875966,21.820414372875966,GREED_EXHAUSTION_COVERED_CALL,,
2026-06-09,QQQ_v0_3_Full,QQQ,59,covered_call,CLOSE,call,-1.0,763.0,2026-07-17,1,707.83,7.809794004337107,7.614549154228679,8.005038854445534,8.005038854445534,0.2760886585930395,0.22406943948685526,-800.5038854445534,-20.174485010842695,20.174485010842695,CALL_STATE_EXIT,,
